pair,method,x_he,temperature_K,volume_A3,r_A,g_r
gHH,vdW-DF,0.5,6000,168.327,3.9845,0.0876057
gHH,vdW-DF,0.5,6000,168.327,4.0135,0.07725653333333
gHH,vdW-DF,0.5,6000,168.327,4.0425,0.06814196666667
gHH,vdW-DF,0.5,6000,168.327,4.0715,0.06143795833333
gHH,vdW-DF,0.5,6000,168.327,4.1005,0.05508436666667
gHH,vdW-DF,0.5,6000,168.327,4.1295,0.04938562727273
gHH,vdW-DF,0.5,6000,168.327,4.1585,nan
gHH,vdW-DF,0.5,6000,168.327,4.1875,nan
gHH,vdW-DF,0.5,6000,168.327,4.2165,nan
gHH,vdW-DF,0.5,6000,168.327,4.2455,nan
gHH,vdW-DF,0.5,6000,168.327,4.2745,nan
gHH,vdW-DF,0.5,6000,168.327,4.3035,nan
gHH,vdW-DF,0.5,6000,168.327,4.3325,nan
gHH,vdW-DF,0.5,6000,168.327,4.3615,nan
gHH,vdW-DF,0.5,6000,168.327,4.3905,nan
gHH,vdW-DF,0.5,6000,168.327,4.4195,nan
gHH,vdW-DF,0.5,6000,168.327,4.4485,nan
gHH,vdW-DF,0.5,6000,168.327,4.4775,nan
gHH,vdW-DF,0.5,6000,168.327,4.5065,nan
gHH,vdW-DF,0.5,6000,168.327,4.5355,nan
gHH,vdW-DF,0.5,6000,168.327,4.5645,nan
gHH,vdW-DF,0.5,6000,168.327,4.5935,nan
gHH,vdW-DF,0.5,6000,168.327,4.6225,nan
gHH,vdW-DF,0.5,6000,168.327,4.6515,nan
gHH,vdW-DF,0.5,6000,168.327,4.6805,nan
gHH,vdW-DF,0.5,6000,168.327,4.7095,nan
gHH,vdW-DF,0.5,6000,168.327,4.7385,nan
gHH,vdW-DF,0.5,6000,168.327,4.7675,nan
gHH,vdW-DF,0.5,6000,168.327,4.7965,nan
gHH,vdW-DF,0.5,6000,168.327,4.8255,nan
gHH,vdW-DF,0.5,6000,168.327,4.8545,nan
gHH,vdW-DF,0.5,6000,168.327,4.8835,nan
gHH,vdW-DF,0.5,6000,168.327,4.9125,nan
gHH,vdW-DF,0.5,6000,168.327,4.9415,nan
gHH,vdW-DF,0.5,6000,168.327,4.9705,nan
gHH,vdW-DF,0.5,6000,168.327,4.9995,nan
gHH,vdW-DF,0.5,6000,168.327,5.0285,nan
gHH,vdW-DF,0.5,6000,168.327,5.0575,nan
gHH,vdW-DF,0.5,6000,168.327,5.0865,nan
gHH,vdW-DF,0.5,6000,168.327,5.1155,nan
gHH,vdW-DF,0.5,6000,168.327,5.1445,nan
gHH,vdW-DF,0.5,6000,168.327,5.1735,nan
gHH,vdW-DF,0.5,6000,168.327,5.2025,nan
gHH,vdW-DF,0.5,6000,168.327,5.2315,nan
gHH,vdW-DF,0.5,6000,168.327,5.2605,nan
gHH,vdW-DF,0.5,6000,168.327,5.2895,nan
gHH,vdW-DF,0.5,6000,168.327,5.3185,nan
gHH,vdW-DF,0.5,6000,168.327,5.3475,nan
gHH,vdW-DF,0.5,6000,168.327,5.3765,nan
gHH,vdW-DF,0.5,6000,168.327,5.4055,nan
gHH,vdW-DF,0.5,6000,168.327,5.4345,nan
gHH,vdW-DF,0.5,6000,168.327,5.4635,nan
gHH,vdW-DF,0.5,6000,168.327,5.4925,nan
gHH,vdW-DF,0.5,6000,168.327,5.5215,nan
gHH,vdW-DF,0.5,6000,168.327,5.5505,nan
gHH,vdW-DF,0.5,6000,168.327,5.5795,nan
gHH,vdW-DF,0.5,6000,168.327,5.6085,nan
gHH,vdW-DF,0.5,6000,168.327,5.6375,nan
gHH,vdW-DF,0.5,6000,168.327,5.6665,nan
gHH,vdW-DF,0.5,6000,168.327,5.6955,nan
gHH,vdW-DF,0.5,6000,168.327,5.7245,nan
gHH,vdW-DF,0.5,6000,168.327,5.7535,nan
gHH,vdW-DF,0.5,6000,168.327,5.7825,nan
gHH,vdW-DF,0.5,6000,168.327,5.8115,nan
gHH,vdW-DF,0.5,6000,168.327,5.8405,nan
gHH,vdW-DF,0.5,6000,168.327,5.8695,nan
gHH,vdW-DF,0.5,6000,168.327,5.8985,nan
gHH,vdW-DF,0.5,6000,168.327,5.9275,nan
gHH,vdW-DF,0.5,6000,168.327,5.9565,nan
gHH,vdW-DF,0.5,6000,168.327,5.9855,nan
gHH,vdW-DF,0.5,6000,268.442,0.2145,0.0
gHH,vdW-DF,0.5,6000,268.442,0.2435,0.0
gHH,vdW-DF,0.5,6000,268.442,0.2725,0.0
gHH,vdW-DF,0.5,6000,268.442,0.3015,0.0
gHH,vdW-DF,0.5,6000,268.442,0.3305,0.0
gHH,vdW-DF,0.5,6000,268.442,0.3595,0.0
gHH,vdW-DF,0.5,6000,268.442,0.3885,0.0
gHH,vdW-DF,0.5,6000,268.442,0.4175,0.0009091881818182
gHH,vdW-DF,0.5,6000,268.442,0.4465,0.014717413
gHH,vdW-DF,0.5,6000,268.442,0.4755,0.05843418
gHH,vdW-DF,0.5,6000,268.442,0.5045,0.2196858181818
gHH,vdW-DF,0.5,6000,268.442,0.5335,0.541552
gHH,vdW-DF,0.5,6000,268.442,0.5625,0.9624694545455
gHH,vdW-DF,0.5,6000,268.442,0.5915,1.551452
gHH,vdW-DF,0.5,6000,268.442,0.6205,2.156999
gHH,vdW-DF,0.5,6000,268.442,0.6495,2.74324
gHH,vdW-DF,0.5,6000,268.442,0.6785,3.216958
gHH,vdW-DF,0.5,6000,268.442,0.7075,3.37303
gHH,vdW-DF,0.5,6000,268.442,0.7365,3.308209090909
gHH,vdW-DF,0.5,6000,268.442,0.7655,3.165686
gHH,vdW-DF,0.5,6000,268.442,0.7945,2.833323636364
gHH,vdW-DF,0.5,6000,268.442,0.8235,2.488817
gHH,vdW-DF,0.5,6000,268.442,0.8525,2.131783
gHH,vdW-DF,0.5,6000,268.442,0.8815,1.797415454545
gHH,vdW-DF,0.5,6000,268.442,0.9105,1.463057
gHH,vdW-DF,0.5,6000,268.442,0.9395,1.227199090909
gHH,vdW-DF,0.5,6000,268.442,0.9685,1.0284784
gHH,vdW-DF,0.5,6000,268.442,0.9975,0.9051013
gHH,vdW-DF,0.5,6000,268.442,1.0265,0.7939971818182
gHH,vdW-DF,0.5,6000,268.442,1.0555,0.6949297
gHH,vdW-DF,0.5,6000,268.442,1.0845,0.6482064
gHH,vdW-DF,0.5,6000,268.442,1.1135,0.5755784545455
gHH,vdW-DF,0.5,6000,268.442,1.1425,0.5581575
gHH,vdW-DF,0.5,6000,268.442,1.1715,0.5410744545455
gHH,vdW-DF,0.5,6000,268.442,1.2005,0.5306098
gHH,vdW-DF,0.5,6000,268.442,1.2295,0.5237152
gHH,vdW-DF,0.5,6000,268.442,1.2585,0.5156905454545
gHH,vdW-DF,0.5,6000,268.442,1.2875,0.5358334
gHH,vdW-DF,0.5,6000,268.442,1.3165,0.5790572
gHH,vdW-DF,0.5,6000,268.442,1.3455,0.5769564545455
gHH,vdW-DF,0.5,6000,268.442,1.3745,0.596356
gHH,vdW-DF,0.5,6000,268.442,1.4035,0.6144644545455
gHH,vdW-DF,0.5,6000,268.442,1.4325,0.6227276
gHH,vdW-DF,0.5,6000,268.442,1.4615,0.6550674
gHH,vdW-DF,0.5,6000,268.442,1.4905,0.6932035454545
gHH,vdW-DF,0.5,6000,268.442,1.5195,0.7367222
gHH,vdW-DF,0.5,6000,268.442,1.5485,0.7659793636364
gHH,vdW-DF,0.5,6000,268.442,1.5775,0.8107091
gHH,vdW-DF,0.5,6000,268.442,1.6065,0.8311102
gHH,vdW-DF,0.5,6000,268.442,1.6355,0.8624868181818
gHH,vdW-DF,0.5,6000,268.442,1.6645,0.891899
gHH,vdW-DF,0.5,6000,268.442,1.6935,0.9124964
gHH,vdW-DF,0.5,6000,268.442,1.7225,0.9428502727273
gHH,vdW-DF,0.5,6000,268.442,1.7515,0.9585353
gHH,vdW-DF,0.5,6000,268.442,1.7805,0.980263
gHH,vdW-DF,0.5,6000,268.442,1.8095,1.0028736
gHH,vdW-DF,0.5,6000,268.442,1.8385,1.0109618
gHH,vdW-DF,0.5,6000,268.442,1.8675,1.027644545455
gHH,vdW-DF,0.5,6000,268.442,1.8965,1.033042
gHH,vdW-DF,0.5,6000,268.442,1.9255,1.051448181818
gHH,vdW-DF,0.5,6000,268.442,1.9545,1.06161
gHH,vdW-DF,0.5,6000,268.442,1.9835,1.07095
gHH,vdW-DF,0.5,6000,268.442,2.0125,1.088229090909
gHH,vdW-DF,0.5,6000,268.442,2.0415,1.111216
gHH,vdW-DF,0.5,6000,268.442,2.0705,1.111387
gHH,vdW-DF,0.5,6000,268.442,2.0995,1.115926363636
gHH,vdW-DF,0.5,6000,268.442,2.1285,1.115266
gHH,vdW-DF,0.5,6000,268.442,2.1575,1.112767272727
gHH,vdW-DF,0.5,6000,268.442,2.1865,1.129608
gHH,vdW-DF,0.5,6000,268.442,2.2155,1.113897
gHH,vdW-DF,0.5,6000,268.442,2.2445,1.111082727273
gHH,vdW-DF,0.5,6000,268.442,2.2735,1.102304
gHH,vdW-DF,0.5,6000,268.442,2.3025,1.093648
gHH,vdW-DF,0.5,6000,268.442,2.3315,1.086307272727
gHH,vdW-DF,0.5,6000,268.442,2.3605,1.080141
gHH,vdW-DF,0.5,6000,268.442,2.3895,1.080783636364
gHH,vdW-DF,0.5,6000,268.442,2.4185,1.080225
gHH,vdW-DF,0.5,6000,268.442,2.4475,1.07284
gHH,vdW-DF,0.5,6000,268.442,2.4765,1.061859090909
gHH,vdW-DF,0.5,6000,268.442,2.5055,1.0697
gHH,vdW-DF,0.5,6000,268.442,2.5345,1.052532727273
gHH,vdW-DF,0.5,6000,268.442,2.5635,1.047511
gHH,vdW-DF,0.5,6000,268.442,2.5925,1.048212
gHH,vdW-DF,0.5,6000,268.442,2.6215,1.025718181818
gHH,vdW-DF,0.5,6000,268.442,2.6505,1.028332
gHH,vdW-DF,0.5,6000,268.442,2.6795,1.024418
gHH,vdW-DF,0.5,6000,268.442,2.7085,1.010542090909
gHH,vdW-DF,0.5,6000,268.442,2.7375,1.012005
gHH,vdW-DF,0.5,6000,268.442,2.7665,1.007654909091
gHH,vdW-DF,0.5,6000,268.442,2.7955,1.0068557
gHH,vdW-DF,0.5,6000,268.442,2.8245,0.9961511
gHH,vdW-DF,0.5,6000,268.442,2.8535,0.9948233636364
gHH,vdW-DF,0.5,6000,268.442,2.8825,0.9861292
gHH,vdW-DF,0.5,6000,268.442,2.9115,0.9834512727273
gHH,vdW-DF,0.5,6000,268.442,2.9405,0.9860267
gHH,vdW-DF,0.5,6000,268.442,2.9695,0.980694
gHH,vdW-DF,0.5,6000,268.442,2.9985,0.9857698181818
gHH,vdW-DF,0.5,6000,268.442,3.0275,0.9740928
gHH,vdW-DF,0.5,6000,268.442,3.0565,0.9740489
gHH,vdW-DF,0.5,6000,268.442,3.0855,0.9746766363636
gHH,vdW-DF,0.5,6000,268.442,3.1145,0.9745062
gHH,vdW-DF,0.5,6000,268.442,3.1435,0.9738682727273
gHH,vdW-DF,0.5,6000,268.442,3.1725,0.9679429
gHH,vdW-DF,0.5,6000,268.442,3.2015,0.9723365
gHH,vdW-DF,0.5,6000,268.442,3.2305,0.976709
gHH,vdW-DF,0.5,6000,268.442,3.2595,0.9506342
gHH,vdW-DF,0.5,6000,268.442,3.2885,0.934558
gHH,vdW-DF,0.5,6000,268.442,3.3175,0.9040277272727
gHH,vdW-DF,0.5,6000,268.442,3.3465,0.8807708
gHH,vdW-DF,0.5,6000,268.442,3.3755,0.8547688181818
gHH,vdW-DF,0.5,6000,268.442,3.4045,0.8264308
gHH,vdW-DF,0.5,6000,268.442,3.4335,0.8114061
gHH,vdW-DF,0.5,6000,268.442,3.4625,0.7805579090909
gHH,vdW-DF,0.5,6000,268.442,3.4915,0.7578393
gHH,vdW-DF,0.5,6000,268.442,3.5205,0.7387938181818
gHH,vdW-DF,0.5,6000,268.442,3.5495,0.7173948
gHH,vdW-DF,0.5,6000,268.442,3.5785,0.6997341
gHH,vdW-DF,0.5,6000,268.442,3.6075,0.6785817272727
gHH,vdW-DF,0.5,6000,268.442,3.6365,0.6589125
gHH,vdW-DF,0.5,6000,268.442,3.6655,0.6390922
gHH,vdW-DF,0.5,6000,268.442,3.6945,0.6187667272727
gHH,vdW-DF,0.5,6000,268.442,3.7235,0.6002988
gHH,vdW-DF,0.5,6000,268.442,3.7525,0.5731577272727
gHH,vdW-DF,0.5,6000,268.442,3.7815,0.5536772
gHH,vdW-DF,0.5,6000,268.442,3.8105,0.5401321
gHH,vdW-DF,0.5,6000,268.442,3.8395,0.5227907272727
gHH,vdW-DF,0.5,6000,268.442,3.8685,0.4988715
gHH,vdW-DF,0.5,6000,268.442,3.8975,0.481547
gHH,vdW-DF,0.5,6000,268.442,3.9265,0.4580804545455
gHH,vdW-DF,0.5,6000,268.442,3.9555,0.4409627
gHH,vdW-DF,0.5,6000,268.442,3.9845,0.4234575454545
gHH,vdW-DF,0.5,6000,268.442,4.0135,0.4082445
gHH,vdW-DF,0.5,6000,268.442,4.0425,0.3931897
gHH,vdW-DF,0.5,6000,268.442,4.0715,0.3704011818182
gHH,vdW-DF,0.5,6000,268.442,4.1005,0.3547919
gHH,vdW-DF,0.5,6000,268.442,4.1295,0.3369565454545
gHH,vdW-DF,0.5,6000,268.442,4.1585,0.3219966
gHH,vdW-DF,0.5,6000,268.442,4.1875,0.3118961
gHH,vdW-DF,0.5,6000,268.442,4.2165,0.2918873636364
gHH,vdW-DF,0.5,6000,268.442,4.2455,0.2755667
gHH,vdW-DF,0.5,6000,268.442,4.2745,0.2614819
gHH,vdW-DF,0.5,6000,268.442,4.3035,0.2442657272727
gHH,vdW-DF,0.5,6000,268.442,4.3325,0.232023
gHH,vdW-DF,0.5,6000,268.442,4.3615,0.2175759090909
gHH,vdW-DF,0.5,6000,268.442,4.3905,0.2018254
gHH,vdW-DF,0.5,6000,268.442,4.4195,0.1880831
gHH,vdW-DF,0.5,6000,268.442,4.4485,0.1760601818182
gHH,vdW-DF,0.5,6000,268.442,4.4775,0.1601509
gHH,vdW-DF,0.5,6000,268.442,4.5065,0.1445557272727
gHH,vdW-DF,0.5,6000,268.442,4.5355,0.129916
gHH,vdW-DF,0.5,6000,268.442,4.5645,0.1182128
gHH,vdW-DF,0.5,6000,268.442,4.5935,0.1056784909091
gHH,vdW-DF,0.5,6000,268.442,4.6225,0.09676995
gHH,vdW-DF,0.5,6000,268.442,4.6515,0.09000465
gHH,vdW-DF,0.5,6000,268.442,4.6805,0.08147068181818
gHH,vdW-DF,0.5,6000,268.442,4.7095,0.07436819
gHH,vdW-DF,0.5,6000,268.442,4.7385,0.06754398181818
gHH,vdW-DF,0.5,6000,268.442,4.7675,0.06066553
gHH,vdW-DF,0.5,6000,268.442,4.7965,0.05568222
gHH,vdW-DF,0.5,6000,268.442,4.8255,0.05079859
gHH,vdW-DF,0.5,6000,268.442,4.8545,nan
gHH,vdW-DF,0.5,6000,268.442,4.8835,nan
gHH,vdW-DF,0.5,6000,268.442,4.9125,nan
gHH,vdW-DF,0.5,6000,268.442,4.9415,nan
gHH,vdW-DF,0.5,6000,268.442,4.9705,nan
gHH,vdW-DF,0.5,6000,268.442,4.9995,nan
gHH,vdW-DF,0.5,6000,268.442,5.0285,nan
gHH,vdW-DF,0.5,6000,268.442,5.0575,nan
gHH,vdW-DF,0.5,6000,268.442,5.0865,nan
gHH,vdW-DF,0.5,6000,268.442,5.1155,nan
gHH,vdW-DF,0.5,6000,268.442,5.1445,nan
gHH,vdW-DF,0.5,6000,268.442,5.1735,nan
gHH,vdW-DF,0.5,6000,268.442,5.2025,nan
gHH,vdW-DF,0.5,6000,268.442,5.2315,nan
gHH,vdW-DF,0.5,6000,268.442,5.2605,nan
gHH,vdW-DF,0.5,6000,268.442,5.2895,nan
gHH,vdW-DF,0.5,6000,268.442,5.3185,nan
gHH,vdW-DF,0.5,6000,268.442,5.3475,nan
gHH,vdW-DF,0.5,6000,268.442,5.3765,nan
gHH,vdW-DF,0.5,6000,268.442,5.4055,nan
gHH,vdW-DF,0.5,6000,268.442,5.4345,nan
gHH,vdW-DF,0.5,6000,268.442,5.4635,nan
gHH,vdW-DF,0.5,6000,268.442,5.4925,nan
gHH,vdW-DF,0.5,6000,268.442,5.5215,nan
gHH,vdW-DF,0.5,6000,268.442,5.5505,nan
gHH,vdW-DF,0.5,6000,268.442,5.5795,nan
gHH,vdW-DF,0.5,6000,268.442,5.6085,nan
gHH,vdW-DF,0.5,6000,268.442,5.6375,nan
gHH,vdW-DF,0.5,6000,268.442,5.6665,nan
gHH,vdW-DF,0.5,6000,268.442,5.6955,nan
gHH,vdW-DF,0.5,6000,268.442,5.7245,nan
gHH,vdW-DF,0.5,6000,268.442,5.7535,nan
gHH,vdW-DF,0.5,6000,268.442,5.7825,nan
gHH,vdW-DF,0.5,6000,268.442,5.8115,nan
gHH,vdW-DF,0.5,6000,268.442,5.8405,nan
gHH,vdW-DF,0.5,6000,268.442,5.8695,nan
gHH,vdW-DF,0.5,6000,268.442,5.8985,nan
gHH,vdW-DF,0.5,6000,268.442,5.9275,nan
gHH,vdW-DF,0.5,6000,268.442,5.9565,nan
gHH,vdW-DF,0.5,6000,268.442,5.9855,nan
gHH,vdW-DF,0.5,6000,320.0,0.2145,0.0
gHH,vdW-DF,0.5,6000,320.0,0.2435,0.0
gHH,vdW-DF,0.5,6000,320.0,0.2725,0.0
gHH,vdW-DF,0.5,6000,320.0,0.3015,0.0
gHH,vdW-DF,0.5,6000,320.0,0.3305,0.0
gHH,vdW-DF,0.5,6000,320.0,0.3595,0.0
gHH,vdW-DF,0.5,6000,320.0,0.3885,0.0
gHH,vdW-DF,0.5,6000,320.0,0.4175,0.0
gHH,vdW-DF,0.5,6000,320.0,0.4465,0.004546968
gHH,vdW-DF,0.5,6000,320.0,0.4755,0.04146437777778
gHH,vdW-DF,0.5,6000,320.0,0.5045,0.14297275
gHH,vdW-DF,0.5,6000,320.0,0.5335,0.4708259
gHH,vdW-DF,0.5,6000,320.0,0.5625,1.1043777
gHH,vdW-DF,0.5,6000,320.0,0.5915,1.830461
gHH,vdW-DF,0.5,6000,320.0,0.6205,2.47987
gHH,vdW-DF,0.5,6000,320.0,0.6495,3.285745
gHH,vdW-DF,0.5,6000,320.0,0.6785,4.06536
gHH,vdW-DF,0.5,6000,320.0,0.7075,4.414722
gHH,vdW-DF,0.5,6000,320.0,0.7365,4.467029
gHH,vdW-DF,0.5,6000,320.0,0.7655,4.242577777778
gHH,vdW-DF,0.5,6000,320.0,0.7945,3.81541
gHH,vdW-DF,0.5,6000,320.0,0.8235,3.205027
gHH,vdW-DF,0.5,6000,320.0,0.8525,2.569495
gHH,vdW-DF,0.5,6000,320.0,0.8815,2.07197
gHH,vdW-DF,0.5,6000,320.0,0.9105,1.707156666667
gHH,vdW-DF,0.5,6000,320.0,0.9395,1.395546
gHH,vdW-DF,0.5,6000,320.0,0.9685,1.146071
gHH,vdW-DF,0.5,6000,320.0,0.9975,0.9611225
gHH,vdW-DF,0.5,6000,320.0,1.0265,0.8143183333333
gHH,vdW-DF,0.5,6000,320.0,1.0555,0.6804343
gHH,vdW-DF,0.5,6000,320.0,1.0845,0.5702474
gHH,vdW-DF,0.5,6000,320.0,1.1135,0.4850444
gHH,vdW-DF,0.5,6000,320.0,1.1425,0.4368668
gHH,vdW-DF,0.5,6000,320.0,1.1715,0.4076378888889
gHH,vdW-DF,0.5,6000,320.0,1.2005,0.3983815
gHH,vdW-DF,0.5,6000,320.0,1.2295,0.4022979
gHH,vdW-DF,0.5,6000,320.0,1.2585,0.400733
gHH,vdW-DF,0.5,6000,320.0,1.2875,0.4213901
gHH,vdW-DF,0.5,6000,320.0,1.3165,0.4324562222222
gHH,vdW-DF,0.5,6000,320.0,1.3455,0.4500567
gHH,vdW-DF,0.5,6000,320.0,1.3745,0.4766533
gHH,vdW-DF,0.5,6000,320.0,1.4035,0.5163424
gHH,vdW-DF,0.5,6000,320.0,1.4325,0.5428084
gHH,vdW-DF,0.5,6000,320.0,1.4615,0.5812732222222
gHH,vdW-DF,0.5,6000,320.0,1.4905,0.5965589
gHH,vdW-DF,0.5,6000,320.0,1.5195,0.6253622
gHH,vdW-DF,0.5,6000,320.0,1.5485,0.6559352
gHH,vdW-DF,0.5,6000,320.0,1.5775,0.6965226
gHH,vdW-DF,0.5,6000,320.0,1.6065,0.7266882222222
gHH,vdW-DF,0.5,6000,320.0,1.6355,0.7597416
gHH,vdW-DF,0.5,6000,320.0,1.6645,0.7858803
gHH,vdW-DF,0.5,6000,320.0,1.6935,0.822462
gHH,vdW-DF,0.5,6000,320.0,1.7225,0.8518182222222
gHH,vdW-DF,0.5,6000,320.0,1.7515,0.8765063
gHH,vdW-DF,0.5,6000,320.0,1.7805,0.898979
gHH,vdW-DF,0.5,6000,320.0,1.8095,0.9203667
gHH,vdW-DF,0.5,6000,320.0,1.8385,0.9421965
gHH,vdW-DF,0.5,6000,320.0,1.8675,0.9682843333333
gHH,vdW-DF,0.5,6000,320.0,1.8965,1.000051
gHH,vdW-DF,0.5,6000,320.0,1.9255,1.0216693
gHH,vdW-DF,0.5,6000,320.0,1.9545,1.03566
gHH,vdW-DF,0.5,6000,320.0,1.9835,1.048449
gHH,vdW-DF,0.5,6000,320.0,2.0125,1.071302222222
gHH,vdW-DF,0.5,6000,320.0,2.0415,1.089165
gHH,vdW-DF,0.5,6000,320.0,2.0705,1.09562
gHH,vdW-DF,0.5,6000,320.0,2.0995,1.103481
gHH,vdW-DF,0.5,6000,320.0,2.1285,1.118503
gHH,vdW-DF,0.5,6000,320.0,2.1575,1.104823333333
gHH,vdW-DF,0.5,6000,320.0,2.1865,1.110158
gHH,vdW-DF,0.5,6000,320.0,2.2155,1.110013
gHH,vdW-DF,0.5,6000,320.0,2.2445,1.111257
gHH,vdW-DF,0.5,6000,320.0,2.2735,1.111413
gHH,vdW-DF,0.5,6000,320.0,2.3025,1.115697777778
gHH,vdW-DF,0.5,6000,320.0,2.3315,1.112279
gHH,vdW-DF,0.5,6000,320.0,2.3605,1.114047
gHH,vdW-DF,0.5,6000,320.0,2.3895,1.110476
gHH,vdW-DF,0.5,6000,320.0,2.4185,1.102965555556
gHH,vdW-DF,0.5,6000,320.0,2.4475,1.113925
gHH,vdW-DF,0.5,6000,320.0,2.4765,1.104674
gHH,vdW-DF,0.5,6000,320.0,2.5055,1.087111
gHH,vdW-DF,0.5,6000,320.0,2.5345,1.078705
gHH,vdW-DF,0.5,6000,320.0,2.5635,1.081631111111
gHH,vdW-DF,0.5,6000,320.0,2.5925,1.07755
gHH,vdW-DF,0.5,6000,320.0,2.6215,1.05873
gHH,vdW-DF,0.5,6000,320.0,2.6505,1.055963
gHH,vdW-DF,0.5,6000,320.0,2.6795,1.043919
gHH,vdW-DF,0.5,6000,320.0,2.7085,1.046857777778
gHH,vdW-DF,0.5,6000,320.0,2.7375,1.045232
gHH,vdW-DF,0.5,6000,320.0,2.7665,1.036324
gHH,vdW-DF,0.5,6000,320.0,2.7955,1.029618
gHH,vdW-DF,0.5,6000,320.0,2.8245,1.021698
gHH,vdW-DF,0.5,6000,320.0,2.8535,1.011010888889
gHH,vdW-DF,0.5,6000,320.0,2.8825,1.0156235
gHH,vdW-DF,0.5,6000,320.0,2.9115,1.0066538
gHH,vdW-DF,0.5,6000,320.0,2.9405,1.0064075
gHH,vdW-DF,0.5,6000,320.0,2.9695,0.9912965
gHH,vdW-DF,0.5,6000,320.0,2.9985,0.9919721111111
gHH,vdW-DF,0.5,6000,320.0,3.0275,0.9850988
gHH,vdW-DF,0.5,6000,320.0,3.0565,0.9827381
gHH,vdW-DF,0.5,6000,320.0,3.0855,0.981522
gHH,vdW-DF,0.5,6000,320.0,3.1145,0.9826181111111
gHH,vdW-DF,0.5,6000,320.0,3.1435,0.97934
gHH,vdW-DF,0.5,6000,320.0,3.1725,0.9751616
gHH,vdW-DF,0.5,6000,320.0,3.2015,0.9743827
gHH,vdW-DF,0.5,6000,320.0,3.2305,0.9754625
gHH,vdW-DF,0.5,6000,320.0,3.2595,0.9720396666667
gHH,vdW-DF,0.5,6000,320.0,3.2885,0.9764543
gHH,vdW-DF,0.5,6000,320.0,3.3175,0.9717364
gHH,vdW-DF,0.5,6000,320.0,3.3465,0.9760376
gHH,vdW-DF,0.5,6000,320.0,3.3755,0.9702971
gHH,vdW-DF,0.5,6000,320.0,3.4045,0.9707743333333
gHH,vdW-DF,0.5,6000,320.0,3.4335,0.9657231
gHH,vdW-DF,0.5,6000,320.0,3.4625,0.9390726
gHH,vdW-DF,0.5,6000,320.0,3.4915,0.9112461
gHH,vdW-DF,0.5,6000,320.0,3.5205,0.8900386
gHH,vdW-DF,0.5,6000,320.0,3.5495,0.8694316666667
gHH,vdW-DF,0.5,6000,320.0,3.5785,0.8511996
gHH,vdW-DF,0.5,6000,320.0,3.6075,0.8367376
gHH,vdW-DF,0.5,6000,320.0,3.6365,0.813046
gHH,vdW-DF,0.5,6000,320.0,3.6655,0.7884779
gHH,vdW-DF,0.5,6000,320.0,3.6945,0.7678857777778
gHH,vdW-DF,0.5,6000,320.0,3.7235,0.7466016
gHH,vdW-DF,0.5,6000,320.0,3.7525,0.7270799
gHH,vdW-DF,0.5,6000,320.0,3.7815,0.7113583
gHH,vdW-DF,0.5,6000,320.0,3.8105,0.6889416666667
gHH,vdW-DF,0.5,6000,320.0,3.8395,0.6670675
gHH,vdW-DF,0.5,6000,320.0,3.8685,0.6536453
gHH,vdW-DF,0.5,6000,320.0,3.8975,0.6283831
gHH,vdW-DF,0.5,6000,320.0,3.9265,0.6066733
gHH,vdW-DF,0.5,6000,320.0,3.9555,0.5945847777778
gHH,vdW-DF,0.5,6000,320.0,3.9845,0.5749972
gHH,vdW-DF,0.5,6000,320.0,4.0135,0.5555803
gHH,vdW-DF,0.5,6000,320.0,4.0425,0.536245
gHH,vdW-DF,0.5,6000,320.0,4.0715,0.5155793
gHH,vdW-DF,0.5,6000,320.0,4.1005,0.4994686666667
gHH,vdW-DF,0.5,6000,320.0,4.1295,0.4903032
gHH,vdW-DF,0.5,6000,320.0,4.1585,0.4680881
gHH,vdW-DF,0.5,6000,320.0,4.1875,0.4520125
gHH,vdW-DF,0.5,6000,320.0,4.2165,0.4352099
gHH,vdW-DF,0.5,6000,320.0,4.2455,0.4192073333333
gHH,vdW-DF,0.5,6000,320.0,4.2745,0.4028895
gHH,vdW-DF,0.5,6000,320.0,4.3035,0.3857092
gHH,vdW-DF,0.5,6000,320.0,4.3325,0.3677021
gHH,vdW-DF,0.5,6000,320.0,4.3615,0.3547531111111
gHH,vdW-DF,0.5,6000,320.0,4.3905,0.3388707
gHH,vdW-DF,0.5,6000,320.0,4.4195,0.3225179
gHH,vdW-DF,0.5,6000,320.0,4.4485,0.3049379
gHH,vdW-DF,0.5,6000,320.0,4.4775,0.2861859
gHH,vdW-DF,0.5,6000,320.0,4.5065,0.2725551111111
gHH,vdW-DF,0.5,6000,320.0,4.5355,0.2584684
gHH,vdW-DF,0.5,6000,320.0,4.5645,0.2438544
gHH,vdW-DF,0.5,6000,320.0,4.5935,0.2288234
gHH,vdW-DF,0.5,6000,320.0,4.6225,0.2134161
gHH,vdW-DF,0.5,6000,320.0,4.6515,0.2005408888889
gHH,vdW-DF,0.5,6000,320.0,4.6805,0.1874905
gHH,vdW-DF,0.5,6000,320.0,4.7095,0.1759582
gHH,vdW-DF,0.5,6000,320.0,4.7385,0.1580183
gHH,vdW-DF,0.5,6000,320.0,4.7675,0.1462841
gHH,vdW-DF,0.5,6000,320.0,4.7965,0.1354804444444
gHH,vdW-DF,0.5,6000,320.0,4.8255,0.1239167
gHH,vdW-DF,0.5,6000,320.0,4.8545,0.111798
