pair,method,x_he,temperature_K,volume_A3,r_A,g_r
gHHe,vdW-DF,0.5,4000,56.0,1.7805,0.8506857777778
gHHe,vdW-DF,0.5,4000,56.0,1.8095,0.8546137647059
gHHe,vdW-DF,0.5,4000,56.0,1.8385,0.8632537222222
gHHe,vdW-DF,0.5,4000,56.0,1.8675,0.8751229411765
gHHe,vdW-DF,0.5,4000,56.0,1.8965,0.8924834444444
gHHe,vdW-DF,0.5,4000,56.0,1.9255,0.8919920588235
gHHe,vdW-DF,0.5,4000,56.0,1.9545,0.8826412777778
gHHe,vdW-DF,0.5,4000,56.0,1.9835,0.8706363529412
gHHe,vdW-DF,0.5,4000,56.0,2.0125,0.8617824444444
gHHe,vdW-DF,0.5,4000,56.0,2.0415,0.8524512941176
gHHe,vdW-DF,0.5,4000,56.0,2.0705,0.8436182777778
gHHe,vdW-DF,0.5,4000,56.0,2.0995,0.830553
gHHe,vdW-DF,0.5,4000,56.0,2.1285,0.8114591666667
gHHe,vdW-DF,0.5,4000,56.0,2.1575,0.7874167058824
gHHe,vdW-DF,0.5,4000,56.0,2.1865,0.764432
gHHe,vdW-DF,0.5,4000,56.0,2.2155,0.7366773529412
gHHe,vdW-DF,0.5,4000,56.0,2.2445,0.6997423333333
gHHe,vdW-DF,0.5,4000,56.0,2.2735,0.6611059411765
gHHe,vdW-DF,0.5,4000,56.0,2.3025,0.6222077777778
gHHe,vdW-DF,0.5,4000,56.0,2.3315,0.5804451176471
gHHe,vdW-DF,0.5,4000,56.0,2.3605,0.5340113888889
gHHe,vdW-DF,0.5,4000,56.0,2.3895,0.4931674117647
gHHe,vdW-DF,0.5,4000,56.0,2.4185,0.4493318333333
gHHe,vdW-DF,0.5,4000,56.0,2.4475,0.4053807058824
gHHe,vdW-DF,0.5,4000,56.0,2.4765,0.3661517777778
gHHe,vdW-DF,0.5,4000,56.0,2.5055,0.3288715882353
gHHe,vdW-DF,0.5,4000,56.0,2.5345,0.2937210555556
gHHe,vdW-DF,0.5,4000,56.0,2.5635,0.2623547647059
gHHe,vdW-DF,0.5,4000,56.0,2.5925,0.2314517222222
gHHe,vdW-DF,0.5,4000,56.0,2.6215,0.2053767647059
gHHe,vdW-DF,0.5,4000,56.0,2.6505,0.1796421666667
gHHe,vdW-DF,0.5,4000,56.0,2.6795,0.1515394117647
gHHe,vdW-DF,0.5,4000,56.0,2.7085,0.1289455555556
gHHe,vdW-DF,0.5,4000,56.0,2.7375,0.1098025294118
gHHe,vdW-DF,0.5,4000,56.0,2.7665,0.09385240555556
gHHe,vdW-DF,0.5,4000,56.0,2.7955,0.08042172941176
gHHe,vdW-DF,0.5,4000,56.0,2.8245,0.06860854444444
gHHe,vdW-DF,0.5,4000,56.0,2.8535,0.0588188
gHHe,vdW-DF,0.5,4000,56.0,2.8825,0.0537473
gHHe,vdW-DF,0.5,4000,56.0,2.9115,nan
gHHe,vdW-DF,0.5,4000,56.0,2.9405,nan
gHHe,vdW-DF,0.5,4000,56.0,2.9695,nan
gHHe,vdW-DF,0.5,4000,56.0,2.9985,nan
gHHe,vdW-DF,0.5,4000,56.0,3.0275,nan
gHHe,vdW-DF,0.5,4000,56.0,3.0565,nan
gHHe,vdW-DF,0.5,4000,56.0,3.0855,nan
gHHe,vdW-DF,0.5,4000,56.0,3.1145,nan
gHHe,vdW-DF,0.5,4000,56.0,3.1435,nan
gHHe,vdW-DF,0.5,4000,56.0,3.1725,nan
gHHe,vdW-DF,0.5,4000,56.0,3.2015,nan
gHHe,vdW-DF,0.5,4000,56.0,3.2305,nan
gHHe,vdW-DF,0.5,4000,56.0,3.2595,nan
gHHe,vdW-DF,0.5,4000,56.0,3.2885,nan
gHHe,vdW-DF,0.5,4000,56.0,3.3175,nan
gHHe,vdW-DF,0.5,4000,56.0,3.3465,nan
gHHe,vdW-DF,0.5,4000,56.0,3.3755,nan
gHHe,vdW-DF,0.5,4000,56.0,3.4045,nan
gHHe,vdW-DF,0.5,4000,56.0,3.4335,nan
gHHe,vdW-DF,0.5,4000,56.0,3.4625,nan
gHHe,vdW-DF,0.5,4000,56.0,3.4915,nan
gHHe,vdW-DF,0.5,4000,56.0,3.5205,nan
gHHe,vdW-DF,0.5,4000,56.0,3.5495,nan
gHHe,vdW-DF,0.5,4000,56.0,3.5785,nan
gHHe,vdW-DF,0.5,4000,56.0,3.6075,nan
gHHe,vdW-DF,0.5,4000,56.0,3.6365,nan
gHHe,vdW-DF,0.5,4000,56.0,3.6655,nan
gHHe,vdW-DF,0.5,4000,56.0,3.6945,nan
gHHe,vdW-DF,0.5,4000,56.0,3.7235,nan
gHHe,vdW-DF,0.5,4000,56.0,3.7525,nan
gHHe,vdW-DF,0.5,4000,56.0,3.7815,nan
gHHe,vdW-DF,0.5,4000,56.0,3.8105,nan
gHHe,vdW-DF,0.5,4000,56.0,3.8395,nan
gHHe,vdW-DF,0.5,4000,56.0,3.8685,nan
gHHe,vdW-DF,0.5,4000,56.0,3.8975,nan
gHHe,vdW-DF,0.5,4000,56.0,3.9265,nan
gHHe,vdW-DF,0.5,4000,56.0,3.9555,nan
gHHe,vdW-DF,0.5,4000,56.0,3.9845,nan
gHHe,vdW-DF,0.5,4000,56.0,4.0135,nan
gHHe,vdW-DF,0.5,4000,56.0,4.0425,nan
gHHe,vdW-DF,0.5,4000,56.0,4.0715,nan
gHHe,vdW-DF,0.5,4000,56.0,4.1005,nan
gHHe,vdW-DF,0.5,4000,56.0,4.1295,nan
gHHe,vdW-DF,0.5,4000,56.0,4.1585,nan
gHHe,vdW-DF,0.5,4000,56.0,4.1875,nan
gHHe,vdW-DF,0.5,4000,56.0,4.2165,nan
gHHe,vdW-DF,0.5,4000,56.0,4.2455,nan
gHHe,vdW-DF,0.5,4000,56.0,4.2745,nan
gHHe,vdW-DF,0.5,4000,56.0,4.3035,nan
gHHe,vdW-DF,0.5,4000,56.0,4.3325,nan
gHHe,vdW-DF,0.5,4000,56.0,4.3615,nan
gHHe,vdW-DF,0.5,4000,56.0,4.3905,nan
gHHe,vdW-DF,0.5,4000,56.0,4.4195,nan
gHHe,vdW-DF,0.5,4000,56.0,4.4485,nan
gHHe,vdW-DF,0.5,4000,56.0,4.4775,nan
gHHe,vdW-DF,0.5,4000,56.0,4.5065,nan
gHHe,vdW-DF,0.5,4000,56.0,4.5355,nan
gHHe,vdW-DF,0.5,4000,56.0,4.5645,nan
gHHe,vdW-DF,0.5,4000,56.0,4.5935,nan
gHHe,vdW-DF,0.5,4000,56.0,4.6225,nan
gHHe,vdW-DF,0.5,4000,56.0,4.6515,nan
gHHe,vdW-DF,0.5,4000,56.0,4.6805,nan
gHHe,vdW-DF,0.5,4000,56.0,4.7095,nan
gHHe,vdW-DF,0.5,4000,56.0,4.7385,nan
gHHe,vdW-DF,0.5,4000,56.0,4.7675,nan
gHHe,vdW-DF,0.5,4000,56.0,4.7965,nan
gHHe,vdW-DF,0.5,4000,56.0,4.8255,nan
gHHe,vdW-DF,0.5,4000,56.0,4.8545,nan
gHHe,vdW-DF,0.5,4000,56.0,4.8835,nan
gHHe,vdW-DF,0.5,4000,56.0,4.9125,nan
gHHe,vdW-DF,0.5,4000,56.0,4.9415,nan
gHHe,vdW-DF,0.5,4000,56.0,4.9705,nan
gHHe,vdW-DF,0.5,4000,56.0,4.9995,nan
gHHe,vdW-DF,0.5,4000,56.0,5.0285,nan
gHHe,vdW-DF,0.5,4000,56.0,5.0575,nan
gHHe,vdW-DF,0.5,4000,56.0,5.0865,nan
gHHe,vdW-DF,0.5,4000,56.0,5.1155,nan
gHHe,vdW-DF,0.5,4000,56.0,5.1445,nan
gHHe,vdW-DF,0.5,4000,56.0,5.1735,nan
gHHe,vdW-DF,0.5,4000,56.0,5.2025,nan
gHHe,vdW-DF,0.5,4000,56.0,5.2315,nan
gHHe,vdW-DF,0.5,4000,56.0,5.2605,nan
gHHe,vdW-DF,0.5,4000,56.0,5.2895,nan
gHHe,vdW-DF,0.5,4000,56.0,5.3185,nan
gHHe,vdW-DF,0.5,4000,56.0,5.3475,nan
gHHe,vdW-DF,0.5,4000,56.0,5.3765,nan
gHHe,vdW-DF,0.5,4000,56.0,5.4055,nan
gHHe,vdW-DF,0.5,4000,56.0,5.4345,nan
gHHe,vdW-DF,0.5,4000,56.0,5.4635,nan
gHHe,vdW-DF,0.5,4000,56.0,5.4925,nan
gHHe,vdW-DF,0.5,4000,56.0,5.5215,nan
gHHe,vdW-DF,0.5,4000,56.0,5.5505,nan
gHHe,vdW-DF,0.5,4000,56.0,5.5795,nan
gHHe,vdW-DF,0.5,4000,56.0,5.6085,nan
gHHe,vdW-DF,0.5,4000,56.0,5.6375,nan
gHHe,vdW-DF,0.5,4000,56.0,5.6665,nan
gHHe,vdW-DF,0.5,4000,56.0,5.6955,nan
gHHe,vdW-DF,0.5,4000,56.0,5.7245,nan
gHHe,vdW-DF,0.5,4000,56.0,5.7535,nan
gHHe,vdW-DF,0.5,4000,56.0,5.7825,nan
gHHe,vdW-DF,0.5,4000,56.0,5.8115,nan
gHHe,vdW-DF,0.5,4000,56.0,5.8405,nan
gHHe,vdW-DF,0.5,4000,56.0,5.8695,nan
gHHe,vdW-DF,0.5,4000,56.0,5.8985,nan
gHHe,vdW-DF,0.5,4000,56.0,5.9275,nan
gHHe,vdW-DF,0.5,4000,56.0,5.9565,nan
gHHe,vdW-DF,0.5,4000,56.0,5.9855,nan
gHHe,vdW-DF,0.5,4000,72.0,0.2145,0.0
gHHe,vdW-DF,0.5,4000,72.0,0.2435,0.0
gHHe,vdW-DF,0.5,4000,72.0,0.2725,0.0
gHHe,vdW-DF,0.5,4000,72.0,0.3015,0.0
gHHe,vdW-DF,0.5,4000,72.0,0.3305,0.0
gHHe,vdW-DF,0.5,4000,72.0,0.3595,0.0
gHHe,vdW-DF,0.5,4000,72.0,0.3885,0.0
gHHe,vdW-DF,0.5,4000,72.0,0.4175,0.0
gHHe,vdW-DF,0.5,4000,72.0,0.4465,0.0
gHHe,vdW-DF,0.5,4000,72.0,0.4755,0.0
gHHe,vdW-DF,0.5,4000,72.0,0.5045,0.0
gHHe,vdW-DF,0.5,4000,72.0,0.5335,0.0
gHHe,vdW-DF,0.5,4000,72.0,0.5625,0.0
gHHe,vdW-DF,0.5,4000,72.0,0.5915,0.0
gHHe,vdW-DF,0.5,4000,72.0,0.6205,7.889041176471e-05
gHHe,vdW-DF,0.5,4000,72.0,0.6495,0.0002730661875
gHHe,vdW-DF,0.5,4000,72.0,0.6785,0.0008628990625
gHHe,vdW-DF,0.5,4000,72.0,0.7075,0.00186051075
gHHe,vdW-DF,0.5,4000,72.0,0.7365,0.00367241
gHHe,vdW-DF,0.5,4000,72.0,0.7655,0.009543803125
gHHe,vdW-DF,0.5,4000,72.0,0.7945,0.016634775
gHHe,vdW-DF,0.5,4000,72.0,0.8235,0.02884879375
gHHe,vdW-DF,0.5,4000,72.0,0.8525,0.046578
gHHe,vdW-DF,0.5,4000,72.0,0.8815,0.07584943125
gHHe,vdW-DF,0.5,4000,72.0,0.9105,0.11389046875
gHHe,vdW-DF,0.5,4000,72.0,0.9395,0.1673241764706
gHHe,vdW-DF,0.5,4000,72.0,0.9685,0.2249903125
gHHe,vdW-DF,0.5,4000,72.0,0.9975,0.3027029375
gHHe,vdW-DF,0.5,4000,72.0,1.0265,0.393409
gHHe,vdW-DF,0.5,4000,72.0,1.0555,0.4935593125
gHHe,vdW-DF,0.5,4000,72.0,1.0845,0.61715525
gHHe,vdW-DF,0.5,4000,72.0,1.1135,0.7324833125
gHHe,vdW-DF,0.5,4000,72.0,1.1425,0.824734625
gHHe,vdW-DF,0.5,4000,72.0,1.1715,0.9336699375
gHHe,vdW-DF,0.5,4000,72.0,1.2005,1.0179620625
gHHe,vdW-DF,0.5,4000,72.0,1.2295,1.100149411765
gHHe,vdW-DF,0.5,4000,72.0,1.2585,1.16204
gHHe,vdW-DF,0.5,4000,72.0,1.2875,1.20657375
gHHe,vdW-DF,0.5,4000,72.0,1.3165,1.246868125
gHHe,vdW-DF,0.5,4000,72.0,1.3455,1.258921875
gHHe,vdW-DF,0.5,4000,72.0,1.3745,1.268746875
gHHe,vdW-DF,0.5,4000,72.0,1.4035,1.25759
gHHe,vdW-DF,0.5,4000,72.0,1.4325,1.239556875
gHHe,vdW-DF,0.5,4000,72.0,1.4615,1.20917
gHHe,vdW-DF,0.5,4000,72.0,1.4905,1.183249375
gHHe,vdW-DF,0.5,4000,72.0,1.5195,1.149958235294
gHHe,vdW-DF,0.5,4000,72.0,1.5485,1.116216875
gHHe,vdW-DF,0.5,4000,72.0,1.5775,1.088851875
gHHe,vdW-DF,0.5,4000,72.0,1.6065,1.04964
gHHe,vdW-DF,0.5,4000,72.0,1.6355,1.02911375
gHHe,vdW-DF,0.5,4000,72.0,1.6645,0.9913925
gHHe,vdW-DF,0.5,4000,72.0,1.6935,0.965941875
gHHe,vdW-DF,0.5,4000,72.0,1.7225,0.942250625
gHHe,vdW-DF,0.5,4000,72.0,1.7515,0.912158125
gHHe,vdW-DF,0.5,4000,72.0,1.7805,0.8981041875
gHHe,vdW-DF,0.5,4000,72.0,1.8095,0.8921112352941
gHHe,vdW-DF,0.5,4000,72.0,1.8385,0.8801310625
gHHe,vdW-DF,0.5,4000,72.0,1.8675,0.8635360625
gHHe,vdW-DF,0.5,4000,72.0,1.8965,0.85372725
gHHe,vdW-DF,0.5,4000,72.0,1.9255,0.854153375
gHHe,vdW-DF,0.5,4000,72.0,1.9545,0.852998125
gHHe,vdW-DF,0.5,4000,72.0,1.9835,0.86334025
gHHe,vdW-DF,0.5,4000,72.0,2.0125,0.8674055625
gHHe,vdW-DF,0.5,4000,72.0,2.0415,0.8831906875
gHHe,vdW-DF,0.5,4000,72.0,2.0705,0.8979355625
gHHe,vdW-DF,0.5,4000,72.0,2.0995,0.9000769411765
gHHe,vdW-DF,0.5,4000,72.0,2.1285,0.8812436875
gHHe,vdW-DF,0.5,4000,72.0,2.1575,0.8692220625
gHHe,vdW-DF,0.5,4000,72.0,2.1865,0.857233125
gHHe,vdW-DF,0.5,4000,72.0,2.2155,0.851530875
gHHe,vdW-DF,0.5,4000,72.0,2.2445,0.84394675
gHHe,vdW-DF,0.5,4000,72.0,2.2735,0.831606375
gHHe,vdW-DF,0.5,4000,72.0,2.3025,0.8142773125
gHHe,vdW-DF,0.5,4000,72.0,2.3315,0.8012533125
gHHe,vdW-DF,0.5,4000,72.0,2.3605,0.7801915625
gHHe,vdW-DF,0.5,4000,72.0,2.3895,0.7504958823529
gHHe,vdW-DF,0.5,4000,72.0,2.4185,0.7261009375
gHHe,vdW-DF,0.5,4000,72.0,2.4475,0.693315875
gHHe,vdW-DF,0.5,4000,72.0,2.4765,0.6590665
gHHe,vdW-DF,0.5,4000,72.0,2.5055,0.62836475
gHHe,vdW-DF,0.5,4000,72.0,2.5345,0.5876790625
gHHe,vdW-DF,0.5,4000,72.0,2.5635,0.546799125
gHHe,vdW-DF,0.5,4000,72.0,2.5925,0.513647
gHHe,vdW-DF,0.5,4000,72.0,2.6215,0.474066625
gHHe,vdW-DF,0.5,4000,72.0,2.6505,0.435625
gHHe,vdW-DF,0.5,4000,72.0,2.6795,0.3963947647059
gHHe,vdW-DF,0.5,4000,72.0,2.7085,0.36240475
gHHe,vdW-DF,0.5,4000,72.0,2.7375,0.32823825
gHHe,vdW-DF,0.5,4000,72.0,2.7665,0.296086875
gHHe,vdW-DF,0.5,4000,72.0,2.7955,0.2683235
gHHe,vdW-DF,0.5,4000,72.0,2.8245,0.238351125
gHHe,vdW-DF,0.5,4000,72.0,2.8535,0.209272
gHHe,vdW-DF,0.5,4000,72.0,2.8825,0.18526875
gHHe,vdW-DF,0.5,4000,72.0,2.9115,0.1615910625
gHHe,vdW-DF,0.5,4000,72.0,2.9405,0.1390125625
gHHe,vdW-DF,0.5,4000,72.0,2.9695,0.1205465625
gHHe,vdW-DF,0.5,4000,72.0,2.9985,0.1031734
gHHe,vdW-DF,0.5,4000,72.0,3.0275,0.0891191
gHHe,vdW-DF,0.5,4000,72.0,3.0565,0.07788134375
gHHe,vdW-DF,0.5,4000,72.0,3.0855,0.0679432875
gHHe,vdW-DF,0.5,4000,72.0,3.1145,0.06213351818182
gHHe,vdW-DF,0.5,4000,72.0,3.1435,nan
gHHe,vdW-DF,0.5,4000,72.0,3.1725,nan
gHHe,vdW-DF,0.5,4000,72.0,3.2015,nan
gHHe,vdW-DF,0.5,4000,72.0,3.2305,nan
gHHe,vdW-DF,0.5,4000,72.0,3.2595,nan
gHHe,vdW-DF,0.5,4000,72.0,3.2885,nan
gHHe,vdW-DF,0.5,4000,72.0,3.3175,nan
gHHe,vdW-DF,0.5,4000,72.0,3.3465,nan
gHHe,vdW-DF,0.5,4000,72.0,3.3755,nan
gHHe,vdW-DF,0.5,4000,72.0,3.4045,nan
gHHe,vdW-DF,0.5,4000,72.0,3.4335,nan
gHHe,vdW-DF,0.5,4000,72.0,3.4625,nan
gHHe,vdW-DF,0.5,4000,72.0,3.4915,nan
gHHe,vdW-DF,0.5,4000,72.0,3.5205,nan
gHHe,vdW-DF,0.5,4000,72.0,3.5495,nan
gHHe,vdW-DF,0.5,4000,72.0,3.5785,nan
gHHe,vdW-DF,0.5,4000,72.0,3.6075,nan
gHHe,vdW-DF,0.5,4000,72.0,3.6365,nan
gHHe,vdW-DF,0.5,4000,72.0,3.6655,nan
gHHe,vdW-DF,0.5,4000,72.0,3.6945,nan
gHHe,vdW-DF,0.5,4000,72.0,3.7235,nan
gHHe,vdW-DF,0.5,4000,72.0,3.7525,nan
gHHe,vdW-DF,0.5,4000,72.0,3.7815,nan
gHHe,vdW-DF,0.5,4000,72.0,3.8105,nan
gHHe,vdW-DF,0.5,4000,72.0,3.8395,nan
gHHe,vdW-DF,0.5,4000,72.0,3.8685,nan
gHHe,vdW-DF,0.5,4000,72.0,3.8975,nan
gHHe,vdW-DF,0.5,4000,72.0,3.9265,nan
gHHe,vdW-DF,0.5,4000,72.0,3.9555,nan
gHHe,vdW-DF,0.5,4000,72.0,3.9845,nan
gHHe,vdW-DF,0.5,4000,72.0,4.0135,nan
gHHe,vdW-DF,0.5,4000,72.0,4.0425,nan
gHHe,vdW-DF,0.5,4000,72.0,4.0715,nan
gHHe,vdW-DF,0.5,4000,72.0,4.1005,nan
gHHe,vdW-DF,0.5,4000,72.0,4.1295,nan
gHHe,vdW-DF,0.5,4000,72.0,4.1585,nan
gHHe,vdW-DF,0.5,4000,72.0,4.1875,nan
gHHe,vdW-DF,0.5,4000,72.0,4.2165,nan
gHHe,vdW-DF,0.5,4000,72.0,4.2455,nan
gHHe,vdW-DF,0.5,4000,72.0,4.2745,nan
gHHe,vdW-DF,0.5,4000,72.0,4.3035,nan
gHHe,vdW-DF,0.5,4000,72.0,4.3325,nan
gHHe,vdW-DF,0.5,4000,72.0,4.3615,nan
gHHe,vdW-DF,0.5,4000,72.0,4.3905,nan
gHHe,vdW-DF,0.5,4000,72.0,4.4195,nan
gHHe,vdW-DF,0.5,4000,72.0,4.4485,nan
gHHe,vdW-DF,0.5,4000,72.0,4.4775,nan
gHHe,vdW-DF,0.5,4000,72.0,4.5065,nan
gHHe,vdW-DF,0.5,4000,72.0,4.5355,nan
gHHe,vdW-DF,0.5,4000,72.0,4.5645,nan
gHHe,vdW-DF,0.5,4000,72.0,4.5935,nan
gHHe,vdW-DF,0.5,4000,72.0,4.6225,nan
gHHe,vdW-DF,0.5,4000,72.0,4.6515,nan
gHHe,vdW-DF,0.5,4000,72.0,4.6805,nan
gHHe,vdW-DF,0.5,4000,72.0,4.7095,nan
gHHe,vdW-DF,0.5,4000,72.0,4.7385,nan
gHHe,vdW-DF,0.5,4000,72.0,4.7675,nan
gHHe,vdW-DF,0.5,4000,72.0,4.7965,nan
gHHe,vdW-DF,0.5,4000,72.0,4.8255,nan
gHHe,vdW-DF,0.5,4000,72.0,4.8545,nan
gHHe,vdW-DF,0.5,4000,72.0,4.8835,nan
gHHe,vdW-DF,0.5,4000,72.0,4.9125,nan
gHHe,vdW-DF,0.5,4000,72.0,4.9415,nan
gHHe,vdW-DF,0.5,4000,72.0,4.9705,nan
gHHe,vdW-DF,0.5,4000,72.0,4.9995,nan
gHHe,vdW-DF,0.5,4000,72.0,5.0285,nan
gHHe,vdW-DF,0.5,4000,72.0,5.0575,nan
gHHe,vdW-DF,0.5,4000,72.0,5.0865,nan
gHHe,vdW-DF,0.5,4000,72.0,5.1155,nan
gHHe,vdW-DF,0.5,4000,72.0,5.1445,nan
gHHe,vdW-DF,0.5,4000,72.0,5.1735,nan
gHHe,vdW-DF,0.5,4000,72.0,5.2025,nan
gHHe,vdW-DF,0.5,4000,72.0,5.2315,nan
gHHe,vdW-DF,0.5,4000,72.0,5.2605,nan
gHHe,vdW-DF,0.5,4000,72.0,5.2895,nan
gHHe,vdW-DF,0.5,4000,72.0,5.3185,nan
gHHe,vdW-DF,0.5,4000,72.0,5.3475,nan
gHHe,vdW-DF,0.5,4000,72.0,5.3765,nan
gHHe,vdW-DF,0.5,4000,72.0,5.4055,nan
gHHe,vdW-DF,0.5,4000,72.0,5.4345,nan
gHHe,vdW-DF,0.5,4000,72.0,5.4635,nan
gHHe,vdW-DF,0.5,4000,72.0,5.4925,nan
gHHe,vdW-DF,0.5,4000,72.0,5.5215,nan
gHHe,vdW-DF,0.5,4000,72.0,5.5505,nan
gHHe,vdW-DF,0.5,4000,72.0,5.5795,nan
gHHe,vdW-DF,0.5,4000,72.0,5.6085,nan
gHHe,vdW-DF,0.5,4000,72.0,5.6375,nan
gHHe,vdW-DF,0.5,4000,72.0,5.6665,nan
gHHe,vdW-DF,0.5,4000,72.0,5.6955,nan
gHHe,vdW-DF,0.5,4000,72.0,5.7245,nan
gHHe,vdW-DF,0.5,4000,72.0,5.7535,nan
gHHe,vdW-DF,0.5,4000,72.0,5.7825,nan
gHHe,vdW-DF,0.5,4000,72.0,5.8115,nan
gHHe,vdW-DF,0.5,4000,72.0,5.8405,nan
gHHe,vdW-DF,0.5,4000,72.0,5.8695,nan
gHHe,vdW-DF,0.5,4000,72.0,5.8985,nan
gHHe,vdW-DF,0.5,4000,72.0,5.9275,nan
gHHe,vdW-DF,0.5,4000,72.0,5.9565,nan
gHHe,vdW-DF,0.5,4000,72.0,5.9855,nan
gHHe,vdW-DF,0.5,4000,88.0,0.2145,0.0
gHHe,vdW-DF,0.5,4000,88.0,0.2435,0.0
gHHe,vdW-DF,0.5,4000,88.0,0.2725,0.0
gHHe,vdW-DF,0.5,4000,88.0,0.3015,0.0
gHHe,vdW-DF,0.5,4000,88.0,0.3305,0.0
gHHe,vdW-DF,0.5,4000,88.0,0.3595,0.0
gHHe,vdW-DF,0.5,4000,88.0,0.3885,0.0
gHHe,vdW-DF,0.5,4000,88.0,0.4175,0.0
gHHe,vdW-DF,0.5,4000,88.0,0.4465,0.0
gHHe,vdW-DF,0.5,4000,88.0,0.4755,0.0
gHHe,vdW-DF,0.5,4000,88.0,0.5045,0.0
gHHe,vdW-DF,0.5,4000,88.0,0.5335,0.0
gHHe,vdW-DF,0.5,4000,88.0,0.5625,0.0
gHHe,vdW-DF,0.5,4000,88.0,0.5915,0.0
gHHe,vdW-DF,0.5,4000,88.0,0.6205,0.0
gHHe,vdW-DF,0.5,4000,88.0,0.6495,0.0001062623333333
gHHe,vdW-DF,0.5,4000,88.0,0.6785,0.0004022805333333
gHHe,vdW-DF,0.5,4000,88.0,0.7075,0.0004582895333333
gHHe,vdW-DF,0.5,4000,88.0,0.7365,0.001971035133333
gHHe,vdW-DF,0.5,4000,88.0,0.7655,0.004687254
gHHe,vdW-DF,0.5,4000,88.0,0.7945,0.006330281333333
gHHe,vdW-DF,0.5,4000,88.0,0.8235,0.01330772
gHHe,vdW-DF,0.5,4000,88.0,0.8525,0.02284750666667
gHHe,vdW-DF,0.5,4000,88.0,0.8815,0.03910940666667
gHHe,vdW-DF,0.5,4000,88.0,0.9105,0.06084102666667
gHHe,vdW-DF,0.5,4000,88.0,0.9395,0.08630723333333
gHHe,vdW-DF,0.5,4000,88.0,0.9685,0.1345882
gHHe,vdW-DF,0.5,4000,88.0,0.9975,0.1908706666667
gHHe,vdW-DF,0.5,4000,88.0,1.0265,0.2639265333333
gHHe,vdW-DF,0.5,4000,88.0,1.0555,0.33897175
gHHe,vdW-DF,0.5,4000,88.0,1.0845,0.4374054
gHHe,vdW-DF,0.5,4000,88.0,1.1135,0.5407456666667
gHHe,vdW-DF,0.5,4000,88.0,1.1425,0.639242
gHHe,vdW-DF,0.5,4000,88.0,1.1715,0.7420650666667
gHHe,vdW-DF,0.5,4000,88.0,1.2005,0.8535952666667
gHHe,vdW-DF,0.5,4000,88.0,1.2295,0.9563296
gHHe,vdW-DF,0.5,4000,88.0,1.2585,1.043366
gHHe,vdW-DF,0.5,4000,88.0,1.2875,1.123195333333
gHHe,vdW-DF,0.5,4000,88.0,1.3165,1.201739333333
gHHe,vdW-DF,0.5,4000,88.0,1.3455,1.256656
gHHe,vdW-DF,0.5,4000,88.0,1.3745,1.304982
gHHe,vdW-DF,0.5,4000,88.0,1.4035,1.319671333333
gHHe,vdW-DF,0.5,4000,88.0,1.4325,1.348676666667
gHHe,vdW-DF,0.5,4000,88.0,1.4615,1.344269333333
gHHe,vdW-DF,0.5,4000,88.0,1.4905,1.339626
gHHe,vdW-DF,0.5,4000,88.0,1.5195,1.336526
gHHe,vdW-DF,0.5,4000,88.0,1.5485,1.31730375
gHHe,vdW-DF,0.5,4000,88.0,1.5775,1.29882
gHHe,vdW-DF,0.5,4000,88.0,1.6065,1.265314666667
gHHe,vdW-DF,0.5,4000,88.0,1.6355,1.222467333333
gHHe,vdW-DF,0.5,4000,88.0,1.6645,1.203847333333
gHHe,vdW-DF,0.5,4000,88.0,1.6935,1.170122666667
gHHe,vdW-DF,0.5,4000,88.0,1.7225,1.134495333333
gHHe,vdW-DF,0.5,4000,88.0,1.7515,1.108032666667
gHHe,vdW-DF,0.5,4000,88.0,1.7805,1.07
gHHe,vdW-DF,0.5,4000,88.0,1.8095,1.035894666667
gHHe,vdW-DF,0.5,4000,88.0,1.8385,1.005334266667
gHHe,vdW-DF,0.5,4000,88.0,1.8675,0.9822055333333
gHHe,vdW-DF,0.5,4000,88.0,1.8965,0.9653134
gHHe,vdW-DF,0.5,4000,88.0,1.9255,0.9434342
gHHe,vdW-DF,0.5,4000,88.0,1.9545,0.9220319333333
gHHe,vdW-DF,0.5,4000,88.0,1.9835,0.9153431333333
gHHe,vdW-DF,0.5,4000,88.0,2.0125,0.9074796666667
gHHe,vdW-DF,0.5,4000,88.0,2.0415,0.8979999333333
gHHe,vdW-DF,0.5,4000,88.0,2.0705,0.88827125
gHHe,vdW-DF,0.5,4000,88.0,2.0995,0.8939102
gHHe,vdW-DF,0.5,4000,88.0,2.1285,0.8886423333333
gHHe,vdW-DF,0.5,4000,88.0,2.1575,0.8983569333333
gHHe,vdW-DF,0.5,4000,88.0,2.1865,0.917901
gHHe,vdW-DF,0.5,4000,88.0,2.2155,0.9234029333333
gHHe,vdW-DF,0.5,4000,88.0,2.2445,0.9126010666667
gHHe,vdW-DF,0.5,4000,88.0,2.2735,0.8855698
gHHe,vdW-DF,0.5,4000,88.0,2.3025,0.8678097333333
gHHe,vdW-DF,0.5,4000,88.0,2.3315,0.852832
gHHe,vdW-DF,0.5,4000,88.0,2.3605,0.8447660666667
gHHe,vdW-DF,0.5,4000,88.0,2.3895,0.8297292666667
gHHe,vdW-DF,0.5,4000,88.0,2.4185,0.8131134
gHHe,vdW-DF,0.5,4000,88.0,2.4475,0.7959856666667
gHHe,vdW-DF,0.5,4000,88.0,2.4765,0.7757502
