method,x_he,temperature_K,volume_A3,pressure_GPa_used,energy_eV_per_atom,rho_invA3_used,density_g_cm3
Delta(N2P2),0.875,8000,81.0,387.31,0.313109,0.4444444444444444,3.0414691040414006
Delta(N2P2),0.875,8000,112.0,199.114,0.387637,0.32142857142857145,2.1996339056013703
Delta(N2P2),0.875,8000,167.229,88.2239,0.239379,0.21527366664872719,1.4731834635580756
Delta(N2P2),0.875,8000,320.0,25.5605,0.166816,0.1125,0.7698718669604795
Delta(N2P2),0.875,10000,60.0,758.168,0.768649,0.6,4.105983290455891
Delta(N2P2),0.875,10000,72.0,517.22,0.505924,0.5,3.4216527420465757
Delta(N2P2),0.875,10000,88.0,345.632,0.393785,0.4090909090909091,2.799534061674471
Delta(N2P2),0.875,10000,116.0,199.613,0.31824,0.3103448275862069,2.1237844605806333
Delta(N2P2),0.875,10000,320.0,29.8213,0.179409,0.1125,0.7698718669604795
Delta(N2P2),1,1000,64.0,456.216,1.04805,0.5,4.160150185529706
Delta(N2P2),1,1000,80.0,272.827,0.25864,0.4,3.3281201484237646
Delta(N2P2),1,1000,91.428571,190.627,0.453885,0.350000001640625,2.912105143521287
Delta(N2P2),1,1000,106.666666,130.402,0.0978374,0.300000001875,2.4960901269183866
Delta(N2P2),1,1000,160.0,47.5343,0.0613753,0.2,1.6640600742118823
Delta(N2P2),1,1000,320.0,7.23976,0.039086,0.1,0.8320300371059411
Delta(N2P2),1,2000,64.0,489.695,0.163156,0.5,4.160150185529706
Delta(N2P2),1,2000,80.0,292.199,0.337683,0.4,3.3281201484237646
Delta(N2P2),1,2000,91.428571,212.495,0.238776,0.350000001640625,2.912105143521287
Delta(N2P2),1,2000,106.666666,143.815,0.0747406,0.300000001875,2.4960901269183866
Delta(N2P2),1,2000,160.0,55.1292,0.0925285,0.2,1.6640600742118823
Delta(N2P2),1,2000,320.0,10.5135,0.0512091,0.1,0.8320300371059411
Delta(N2P2),1,3000,50.3206,881.708,0.407921,0.6359224651534362,5.291065922781151
Delta(N2P2),1,3000,56.4687,679.633,0.422366,0.5666856152169255,4.7149945345634166
Delta(N2P2),1,3000,65.8229,470.382,1.4554,0.4861529953861042,4.044938947902647
Delta(N2P2),1,3000,82.8086,285.071,0.183088,0.3864332931603722,3.2152410724719553
Delta(N2P2),1,3000,133.662,90.78,0.0980393,0.2394098547081444,1.9919619029634539
Delta(N2P2),1,3000,320.0,13.1096,0.0682197,0.1,0.8320300371059411
Delta(N2P2),1,4000,57.4306,674.201,1.00286,0.5571942483623713,4.636023511401608
Delta(N2P2),1,4000,72.0,408.245,0.274831,0.4444444444444444,3.6979112760264052
Delta(N2P2),1,4000,100.0,193.384,0.203261,0.32,2.662496118739012
Delta(N2P2),1,4000,137.893,91.8451,0.16694,0.2320639916456963,1.930842115799215
Delta(N2P2),1,4000,212.5,36.6996,0.094765,0.15058823529411763,1.252939349994829
Delta(N2P2),1,4000,320.0,15.4857,0.0743567,0.1,0.8320300371059411
Delta(N2P2),1,6000,57.9006,701.909,0.398763,0.5526713021972138,4.598391240745367
Delta(N2P2),1,6000,67.2,506.613,0.441839,0.47619047619047616,3.962047795742577
Delta(N2P2),1,6000,76.0,388.98,0.285176,0.42105263157894735,3.5032843667618576
Delta(N2P2),1,6000,104.0,194.342,0.30287,0.3076923076923077,2.5600924218644345
Delta(N2P2),1,6000,145.953,93.4125,0.201264,0.21924866224058429,1.824214725794613
Delta(N2P2),1,6000,228.056,38.1644,0.130448,0.14031641351247062,1.1674747074135352
Delta(N2P2),1,6000,320.0,19.7922,0.100197,0.1,0.8320300371059411
Delta(N2P2),1,6000,377.9,14.8214,0.0803105,0.0846784863720561,0.7045504415821677
Delta(N2P2),1,8000,67.2,533.812,0.347447,0.47619047619047616,3.962047795742577
Delta(N2P2),1,8000,78.0,391.36,0.525061,0.41025641025641024,3.413456562485912
Delta(N2P2),1,8000,108.0,194.259,0.341407,0.2962962962962963,2.4652741840176033
Delta(N2P2),1,8000,153.725,94.0023,0.22463,0.20816392909416165,1.7319864164833385
Delta(N2P2),1,8000,212.5,50.2778,0.191405,0.15058823529411763,1.252939349994829
Delta(N2P2),1,8000,320.0,23.9161,0.112708,0.1,0.8320300371059411
Delta(N2P2),1,8000,377.9,17.9749,0.115195,0.0846784863720561,0.7045504415821677
Delta(N2P2),1,10000,67.2,558.035,0.454884,0.47619047619047616,3.962047795742577
Delta(N2P2),1,10000,80.0,390.441,0.535873,0.4,3.3281201484237646
Delta(N2P2),1,10000,112.0,194.883,0.370379,0.2857142857142857,2.3772286774455464
Delta(N2P2),1,10000,212.5,56.7437,0.221651,0.15058823529411763,1.252939349994829
Delta(N2P2),1,10000,320.0,27.7949,0.13591,0.1,0.8320300371059411
Delta(alt),0,1000,64.0,751.202,0.164669,1.0,1.6738233797112376
Delta(alt),0,1000,80.0,452.911,0.178843,0.8,1.33905870376899
Delta(alt),0,1000,91.428571,344.241,0.355264,0.70000000328125,1.1716763712900993
Delta(alt),0,1000,106.666666,250.242,0.169048,0.60000000375,1.0042940341035802
Delta(alt),0,1000,160.0,104.767,0.0844836,0.4,0.669529351884495
Delta(alt),0,1000,320.0,19.1345,0.0524721,0.2,0.3347646759422475
Delta(alt),0,2000,64.0,770.897,0.17179,1.0,1.6738233797112376
Delta(alt),0,2000,80.0,464.452,0.193522,0.8,1.33905870376899
Delta(alt),0,2000,91.428571,344.245,0.0920669,0.70000000328125,1.1716763712900993
Delta(alt),0,2000,106.666666,246.138,0.154124,0.60000000375,1.0042940341035802
Delta(alt),0,2000,160.0,108.018,0.204703,0.4,0.669529351884495
Delta(alt),0,2000,320.0,24.325,0.0967351,0.2,0.3347646759422475
Delta(alt),0,3000,60.7086,893.278,0.358996,1.0542163713213615,1.764572009592038
Delta(alt),0,3000,68.085,690.856,0.337098,0.9400014687522951,1.5733964353604937
Delta(alt),0,3000,79.1729,493.379,0.257642,0.8083574051222072,1.353047523856259
Delta(alt),0,3000,99.0453,300.659,0.209162,0.6461689752062945,1.0815727379443467
Delta(alt),0,3000,162.02,104.943,0.129631,0.3950129613627947,0.6611819300180175
Delta(alt),0,3000,320.0,27.1886,0.0872733,0.2,0.3347646759422475
Delta(alt),0,4000,56.0,1092.99,0.45536,1.1428571428571428,1.9129410053842717
Delta(alt),0,4000,72.0,629.492,0.352477,0.8888888888888888,1.4878430041877668
Delta(alt),0,4000,88.0,405.878,0.284253,0.7272727272727273,1.2173260943354456
Delta(alt),0,4000,118.0,214.862,0.201211,0.5423728813559322,0.9078364093349085
Delta(alt),0,4000,164.379,105.338,0.166574,0.3893441376331527,0.6516933203238808
Delta(alt),0,4000,270.457,39.2455,0.135297,0.2366365078367356,0.3960877193103496
Delta(alt),0,4000,320.0,28.6866,0.127507,0.2,0.3347646759422475
Delta(alt),0,6000,60.0,987.338,0.604692,1.0666666666666667,1.78541160502532
Delta(alt),0,6000,76.0,597.318,0.548565,0.8421052631578947,1.4095354776515685
Delta(alt),0,6000,88.0,437.487,0.486004,0.7272727272727273,1.2173260943354456
Delta(alt),0,6000,124.0,211.037,0.223851,0.5161290322580645,0.8639088411412839
Delta(alt),0,6000,174.084,103.109,0.187543,0.367638611245146,0.6153621027866961
Delta(alt),0,6000,270.564,42.9449,0.133852,0.2365429251489481,0.3959310784195946
Delta(alt),0,6000,320.0,31.2463,0.116305,0.2,0.3347646759422475
Delta(alt),0,8000,56.0,1189.02,0.85875,1.1428571428571428,1.9129410053842717
Delta(alt),0,8000,67.407,809.992,0.644527,0.9494562879226194,1.5892221327387246
Delta(alt),0,8000,77.1546,612.473,0.670083,0.8295033607847102,1.3884421188304936
Delta(alt),0,8000,94.0,407.48,0.590255,0.6808510638297872,1.139624428739566
Delta(alt),0,8000,126.0,221.607,0.382955,0.5079365079365079,0.8501960023930096
Delta(alt),0,8000,184.686,101.934,0.306808,0.34653411736677386,0.5800369075161041
Delta(alt),0,8000,320.0,35.1997,0.124242,0.2,0.3347646759422475
Delta(alt),0,10000,60.0,1074.62,0.977775,1.0666666666666667,1.78541160502532
Delta(alt),0,10000,72.0,742.079,0.871313,0.8888888888888888,1.4878430041877668
Delta(alt),0,10000,88.0,495.121,0.68761,0.7272727272727273,1.2173260943354456
Delta(alt),0,10000,96.0,415.719,0.702514,0.6666666666666666,1.1158822531408252
Delta(alt),0,10000,118.0,273.413,0.572323,0.5423728813559322,0.9078364093349085
Delta(alt),0,10000,177.1,122.223,0.255979,0.36137775268210054,0.6048825313468053
Delta(alt),0,10000,265.6,56.7362,0.195861,0.24096385542168672,0.4033309348701777
Delta(alt),0,10000,320.0,40.378,0.164417,0.2,0.3347646759422475
Delta(alt),0.125,1000,64.0,727.02,0.172184,0.9375,1.9846142304385461
Delta(alt),0.125,1000,80.0,445.573,0.289299,0.75,1.587691384350837
Delta(alt),0.125,1000,91.428571,340.522,0.291047,0.6562500030761719,1.3892299678189979
Delta(alt),0.125,1000,106.666666,243.143,0.114128,0.562500003515625,1.1907685457054311
Delta(alt),0.125,1000,160.0,99.5134,0.117581,0.375,0.7938456921754184
Delta(alt),0.125,1000,320.0,17.714,0.052562,0.1875,0.3969228460877092
Delta(alt),0.125,2000,64.0,744.881,0.166444,0.9375,1.9846142304385461
Delta(alt),0.125,2000,80.0,451.708,0.174743,0.75,1.587691384350837
Delta(alt),0.125,2000,91.428571,338.231,0.133583,0.6562500030761719,1.3892299678189979
Delta(alt),0.125,2000,106.666666,244.342,0.179223,0.562500003515625,1.1907685457054311
Delta(alt),0.125,2000,160.0,105.456,0.14401,0.375,0.7938456921754184
Delta(alt),0.125,2000,320.0,22.5549,0.0770327,0.1875,0.3969228460877092
Delta(alt),0.125,3000,59.6759,892.339,0.300389,1.0054310031352691,2.1284188549827814
Delta(alt),0.125,3000,66.9574,694.045,0.251029,0.8960921421680053,1.89695703160617
Delta(alt),0.125,3000,77.9314,496.643,0.168422,0.7699078933523587,1.6298348386923238
Delta(alt),0.125,3000,97.8825,301.963,0.208478,0.6129798482874876,1.2976304318756362
Delta(alt),0.125,3000,163.461,101.512,0.148799,0.36706003266834286,0.7770374018760864
Delta(alt),0.125,3000,320.0,25.9328,0.122924,0.1875,0.3969228460877092
Delta(alt),0.125,4000,56.0,1047.69,0.390263,1.0714285714285714,2.2681305490726245
Delta(alt),0.125,4000,72.0,609.627,0.38055,0.8333333333333334,1.7641015381675966
Delta(alt),0.125,4000,88.0,393.517,0.30666,0.6818181818181818,1.4433558039553063
Delta(alt),0.125,4000,116.0,218.986,0.200142,0.5172413793103449,1.0949595754143704
Delta(alt),0.125,4000,164.256,103.941,0.136238,0.3652834599649328,0.7732765363095836
Delta(alt),0.125,4000,284.468,35.0968,0.106978,0.2109200331847519,0.4465012259658976
Delta(alt),0.125,4000,320.0,27.7173,0.12479,0.1875,0.3969228460877092
Delta(alt),0.125,6000,60.0,947.894,0.492983,1.0,2.116921845801116
Delta(alt),0.125,6000,76.0,576.208,0.54375,0.7894736842105263,1.6712540887903549
Delta(alt),0.125,6000,88.0,421.955,0.384313,0.6818181818181818,1.4433558039553063
Delta(alt),0.125,6000,122.0,213.001,0.316241,0.4918032786885246,1.0411091044923522
Delta(alt),0.125,6000,173.807,101.782,0.154753,0.3452104920975565,0.7307836321210709
Delta(alt),0.125,6000,275.954,41.2619,0.117218,0.21742754227153802,0.46027711411346434
Delta(alt),0.125,6000,320.0,30.9268,0.112612,0.1875,0.3969228460877092
Delta(alt),0.125,8000,56.0,1137.56,0.867655,1.0714285714285714,2.2681305490726245
Delta(alt),0.125,8000,66.3002,807.725,0.654873,0.9049746456270117,1.9157605972239442
Delta(alt),0.125,8000,76.0047,608.676,0.50966,0.7894248645149576,1.6711507413103002
Delta(alt),0.125,8000,92.0,410.047,0.482299,0.6521739130434783,1.3806012037833364
Delta(alt),0.125,8000,128.0,208.464,0.313676,0.46875,0.9923071152192731
Delta(alt),0.125,8000,176.412,109.12,0.270781,0.3401129174886062,0.719992465070783
Delta(alt),0.125,8000,320.0,34.8562,0.114014,0.1875,0.3969228460877092
Delta(alt),0.125,10000,60.0,1028.01,0.998825,1.0,2.116921845801116
Delta(alt),0.125,10000,72.0,713.623,0.878404,0.8333333333333334,1.7641015381675966
Delta(alt),0.125,10000,88.0,476.157,0.592641,0.6818181818181818,1.4433558039553063
Delta(alt),0.125,10000,96.0,400.225,0.491187,0.625,1.3230761536256976
Delta(alt),0.125,10000,132.0,211.442,0.414679,0.45454545454545453,0.962237202636871
Delta(alt),0.125,10000,320.0,39.8089,0.161327,0.1875,0.3969228460877092
Delta(alt),0.25,1000,64.0,706.344,0.266927,0.875,2.2954050811658546
Delta(alt),0.25,1000,80.0,433.087,0.362192,0.7,1.8363240649326837
Delta(alt),0.25,1000,91.428571,328.107,0.209183,0.6125000028710937,1.6067835643478963
Delta(alt),0.25,1000,106.666666,233.152,0.104286,0.52500000328125,1.3772430573072818
Delta(alt),0.25,1000,160.0,92.8153,0.118224,0.35,0.9181620324663419
Delta(alt),0.25,1000,320.0,16.0779,0.0281155,0.175,0.45908101623317094
Delta(alt),0.25,2000,64.0,718.604,0.390385,0.875,2.2954050811658546
Delta(alt),0.25,2000,80.0,439.08,0.183975,0.7,1.8363240649326837
Delta(alt),0.25,2000,91.428571,330.832,0.200468,0.6125000028710937,1.6067835643478963
Delta(alt),0.25,2000,106.666666,239.248,0.217788,0.52500000328125,1.3772430573072818
Delta(alt),0.25,2000,160.0,101.082,0.185058,0.35,0.9181620324663419
Delta(alt),0.25,2000,320.0,20.9067,0.0621006,0.175,0.45908101623317094
Delta(alt),0.25,3000,58.5947,894.403,0.336828,0.9557178379614538,2.5071538073343613
Delta(alt),0.25,3000,65.7728,695.834,0.372566,0.8514157828159968,2.2335361303550205
Delta(alt),0.25,3000,76.6271,497.546,0.25668,0.730811945121243,1.9171536596662893
Delta(alt),0.25,3000,96.5994,303.638,0.172607,0.5797137456340309,1.5207747169714791
Delta(alt),0.25,3000,162.908,100.024,0.182243,0.34375230191273604,0.9017723205405181
Delta(alt),0.25,3000,320.0,24.2876,0.140346,0.175,0.45908101623317094
Delta(alt),0.25,4000,56.0,1008.59,0.390873,1.0,2.6233200927609768
Delta(alt),0.25,4000,72.0,588.038,0.317631,0.7777777777777778,2.0403600721474264
Delta(alt),0.25,4000,88.0,382.644,0.17615,0.6363636363636364,1.669385513575167
Delta(alt),0.25,4000,116.0,212.56,0.173554,0.4827586206896552,1.2664303896087477
Delta(alt),0.25,4000,164.544,101.227,0.176027,0.3403345001944768,0.8928063326199357
Delta(alt),0.25,4000,286.117,33.5981,0.17215,0.19572412684321447,0.5134470345859027
Delta(alt),0.25,4000,320.0,26.6304,0.132101,0.175,0.45908101623317094
Delta(alt),0.25,6000,60.0,913.518,0.39781,0.9333333333333333,2.4484320865769114
Delta(alt),0.25,6000,76.0,554.085,0.418114,0.7368421052631579,1.932972699929141
Delta(alt),0.25,6000,88.0,407.449,0.350446,0.6363636363636364,1.669385513575167
Delta(alt),0.25,6000,120.0,213.658,0.243216,0.4666666666666667,1.2242160432884557
Delta(alt),0.25,6000,172.51,100.603,0.201258,0.3246188626746276,0.8515791849435668
Delta(alt),0.25,6000,277.83,40.0275,0.137346,0.2015621063240111,0.5287619234590026
Delta(alt),0.25,6000,320.0,30.4021,0.107041,0.175,0.45908101623317094
Delta(alt),0.25,8000,50.8007,1330.87,0.551031,1.1023470149033379,2.891809073391011
Delta(alt),0.25,8000,64.9065,810.184,0.729929,0.8627795367182024,2.2633468942958674
Delta(alt),0.25,8000,74.4513,610.294,0.667219,0.7521695390140938,1.9731814648584338
Delta(alt),0.25,8000,90.0,413.347,0.505051,0.6222222222222222,1.632288057717941
Delta(alt),0.25,8000,126.0,208.493,0.329493,0.4444444444444444,1.165920041227101
Delta(alt),0.25,8000,190.867,92.0207,0.137934,0.29339802061121095,0.769676922645689
Delta(alt),0.25,8000,320.0,34.289,0.132112,0.175,0.45908101623317094
Delta(alt),0.25,10000,60.0,989.056,0.861134,0.9333333333333333,2.4484320865769114
Delta(alt),0.25,10000,72.0,685.819,0.688489,0.7777777777777778,2.0403600721474264
Delta(alt),0.25,10000,88.0,457.755,0.567915,0.6363636363636364,1.669385513575167
Delta(alt),0.25,10000,94.0,401.009,0.569823,0.5957446808510638,1.5628289914320714
Delta(alt),0.25,10000,130.0,209.533,0.423187,0.4307692307692308,1.130045578420113
Delta(alt),0.25,10000,320.0,38.9413,0.176695,0.175,0.45908101623317094
Delta(alt),0.375,1000,64.0,675.916,0.231636,0.8125,2.6061959318931636
Delta(alt),0.375,1000,80.0,413.935,0.340306,0.65,2.0849567455145306
Delta(alt),0.375,1000,91.428571,312.875,0.124083,0.5687500026660156,1.8243371608767947
Delta(alt),0.375,1000,106.666666,219.308,0.100115,0.48750000304687496,1.5637175689091327
Delta(alt),0.375,1000,160.0,86.2521,0.132866,0.325,1.0424783727572653
Delta(alt),0.375,1000,320.0,14.1262,0.0895413,0.1625,0.5212391863786326
Delta(alt),0.375,2000,64.0,688.664,0.188666,0.8125,2.6061959318931636
Delta(alt),0.375,2000,80.0,424.929,0.187166,0.65,2.0849567455145306
Delta(alt),0.375,2000,91.428571,320.413,0.199046,0.5687500026660156,1.8243371608767947
Delta(alt),0.375,2000,106.666666,230.593,0.163849,0.48750000304687496,1.5637175689091327
Delta(alt),0.375,2000,160.0,95.2873,0.161577,0.325,1.0424783727572653
Delta(alt),0.375,2000,320.0,19.0356,0.0699414,0.1625,0.5212391863786326
Delta(alt),0.375,3000,57.4695,896.633,0.423831,0.9048277782127911,2.902348891867207
Delta(alt),0.375,3000,64.5573,696.528,0.460932,0.805485979122423,2.5836975778287266
Delta(alt),0.375,3000,75.3106,498.439,0.32451,0.6904738509585636,2.214781712549926
Delta(alt),0.375,3000,95.182,304.039,0.168174,0.5463217835304994,1.7523958273745293
Delta(alt),0.375,3000,162.942,96.5745,0.181442,0.31913196106590075,1.0236558998978929
Delta(alt),0.375,3000,320.0,22.4709,0.0891544,0.1625,0.5212391863786326
Delta(alt),0.375,4000,56.0,970.787,0.504207,0.9285714285714286,2.9785096364493295
Delta(alt),0.375,4000,72.0,566.453,0.327343,0.7222222222222222,2.3166186061272565
Delta(alt),0.375,4000,88.0,370.738,0.302162,0.5909090909090909,1.8954152231950279
Delta(alt),0.375,4000,114.0,212.49,0.184638,0.45614035087719296,1.4631275407119513
Delta(alt),0.375,4000,163.803,99.2623,0.190815,0.3174545032752758,1.018275243073463
Delta(alt),0.375,4000,273.978,34.6917,0.132543,0.189796261013658,0.6087953764213274
Delta(alt),0.375,4000,320.0,24.7743,0.0973184,0.1625,0.5212391863786326
Delta(alt),0.375,6000,60.0,876.833,0.688896,0.8666666666666667,2.7799423273527073
Delta(alt),0.375,6000,76.0,533.531,0.256226,0.6842105263157895,2.194691311067927
Delta(alt),0.375,6000,88.0,395.224,0.347238,0.5909090909090909,1.8954152231950279
Delta(alt),0.375,6000,118.0,212.659,0.254569,0.4406779661016949,1.4135299969590038
Delta(alt),0.375,6000,169.736,101.869,0.14118,0.30635810906348687,0.9826821631307588
Delta(alt),0.375,6000,274.259,39.3483,0.149661,0.18960179975862232,0.6081716174898998
Delta(alt),0.375,6000,320.0,29.2773,0.138293,0.1625,0.5212391863786326
Delta(alt),0.375,10000,60.0,947.243,0.856314,0.8666666666666667,2.7799423273527073
Delta(alt),0.375,10000,72.0,655.411,0.590987,0.7222222222222222,2.3166186061272565
Delta(alt),0.375,10000,88.0,439.682,0.574848,0.5909090909090909,1.8954152231950279
Delta(alt),0.375,10000,128.0,208.821,0.317102,0.40625,1.3030979659465818
Delta(alt),0.375,10000,320.0,38.2814,0.165171,0.1625,0.5212391863786326
Delta(alt),0.5,1000,64.0,641.584,0.180575,0.75,2.9169867826204716
Delta(alt),0.5,1000,80.0,394.494,0.505884,0.6,2.333589426096377
Delta(alt),0.5,1000,91.428571,291.103,0.145021,0.5250000024609375,2.041890757405693
Delta(alt),0.5,1000,106.666666,204.409,0.150996,0.45000000281249997,1.7501920805109834
Delta(alt),0.5,1000,160.0,79.9728,0.165559,0.3,1.1667947130481886
Delta(alt),0.5,1000,320.0,12.4601,0.0490643,0.15,0.5833973565240943
Delta(alt),0.5,2000,64.0,660.221,0.325375,0.75,2.9169867826204716
Delta(alt),0.5,2000,80.0,407.138,0.285966,0.6,2.333589426096377
Delta(alt),0.5,2000,91.428571,305.998,0.251044,0.5250000024609375,2.041890757405693
Delta(alt),0.5,2000,106.666666,218.221,0.199074,0.45000000281249997,1.7501920805109834
Delta(alt),0.5,2000,160.0,89.4627,0.150029,0.3,1.1667947130481886
Delta(alt),0.5,2000,320.0,17.0198,0.0930767,0.15,0.5833973565240943
Delta(alt),0.5,3000,56.2632,896.416,0.511985,0.8531331314251589,3.3181040909104027
Delta(alt),0.5,3000,63.2553,697.603,0.441731,0.7588296949030359,2.951328253722774
Delta(alt),0.5,3000,73.9436,497.377,0.326119,0.6491434011868504,2.5247236283831214
Delta(alt),0.5,3000,93.7614,300.514,0.234198,0.5119377483697982,1.9910875273589153
Delta(alt),0.5,3000,158.66,96.8763,0.212299,0.30253371990419764,1.1766491496767313
Delta(alt),0.5,3000,320.0,20.0703,0.106831,0.15,0.5833973565240943
Delta(alt),0.5,4000,56.0,929.788,0.306955,0.8571428571428571,3.333699180137682
Delta(alt),0.5,4000,72.0,543.641,0.310065,0.6666666666666666,2.5928771401070856
Delta(alt),0.5,4000,88.0,356.342,0.17133,0.5454545454545454,2.1214449328148883
Delta(alt),0.5,4000,112.0,210.629,0.260745,0.42857142857142855,1.666849590068841
Delta(alt),0.5,4000,161.58,98.0665,0.208869,0.29706646862235425,1.1553852833748617
Delta(alt),0.5,4000,250.874,39.3968,0.142455,0.19133110645184437,0.7441470781655739
Delta(alt),0.5,4000,320.0,23.0691,0.0965909,0.15,0.5833973565240943
Delta(alt),0.5,6000,60.0,840.169,0.252017,0.8,3.111452568128503
Delta(alt),0.5,6000,76.0,512.836,0.423216,0.631578947368421,2.456409922206713
Delta(alt),0.5,6000,88.0,378.936,0.314893,0.5454545454545454,2.1214449328148883
Delta(alt),0.5,6000,116.0,210.485,0.31108,0.41379310344827586,1.6093720179975017
Delta(alt),0.5,6000,168.327,99.7508,0.206243,0.2851592436151063,1.109074326089755
Delta(alt),0.5,6000,268.442,39.3892,0.119676,0.1788095752527548,0.6954468901576883
Delta(alt),0.5,6000,320.0,27.4517,0.115987,0.15,0.5833973565240943
Delta(alt),0.5,8000,62.0089,816.251,0.604996,0.7740824301027756,3.0106509563580417
Delta(alt),0.5,8000,71.0606,618.184,0.492563,0.6754798017466782,2.6271542048295426
Delta(alt),0.5,8000,86.0,420.003,0.407125,0.5581395348837209,2.170780861485002
Delta(alt),0.5,8000,120.0,212.255,0.277345,0.4,1.5557262840642514
Delta(alt),0.5,8000,167.204,110.5,0.199492,0.28707447190258606,1.116523253556794
