section,panel,functional,series,x_he,x,y,y2
derived,HSE,HSE,xhe_fill_upper,0.2,677.8242677824268,6.647400343809802,7.389121338912134
derived,HSE,HSE,xhe_fill_upper,0.2,680.1255230125523,6.653019687976387,7.400627615062762
derived,HSE,HSE,xhe_fill_upper,0.2,682.4267782426778,6.658639032142973,7.412133891213389
derived,HSE,HSE,xhe_fill_upper,0.2,684.7280334728033,6.664258376309559,7.423640167364017
derived,HSE,HSE,xhe_fill_upper,0.2,687.0292887029289,6.669877720476144,7.435146443514644
derived,HSE,HSE,xhe_fill_upper,0.2,689.3305439330544,6.67549706464273,7.446652719665272
derived,HSE,HSE,xhe_fill_upper,0.2,691.63179916318,6.681116408809316,7.4581589958159
derived,HSE,HSE,xhe_fill_upper,0.2,693.9330543933054,6.686735752975901,7.469665271966527
derived,HSE,HSE,xhe_fill_upper,0.2,696.2343096234309,6.692355097142487,7.481171548117155
derived,HSE,HSE,xhe_fill_upper,0.2,698.5355648535565,6.697974441309072,7.4926778242677825
derived,HSE,HSE,xhe_fill_upper,0.2,700.836820083682,6.703593785475658,7.50418410041841
derived,HSE,HSE,xhe_fill_upper,0.2,703.1380753138076,6.709213129642244,7.5156903765690375
derived,HSE,HSE,xhe_fill_upper,0.2,705.439330543933,6.714832473808829,7.527196652719665
derived,HSE,HSE,xhe_fill_upper,0.2,707.7405857740586,6.720451817975414,7.5387029288702925
derived,HSE,HSE,xhe_fill_upper,0.2,710.0418410041841,6.726071162142,7.550209205020921
derived,HSE,HSE,xhe_fill_upper,0.2,712.3430962343095,6.731690506308586,7.5617154811715475
derived,HSE,HSE,xhe_fill_upper,0.2,714.6443514644352,6.737309850475172,7.573221757322176
derived,HSE,HSE,xhe_fill_upper,0.2,716.9456066945606,6.742929194641757,7.584728033472803
derived,HSE,HSE,xhe_fill_upper,0.2,719.2468619246862,6.748548538808342,7.596234309623431
derived,HSE,HSE,xhe_fill_upper,0.2,721.5481171548117,6.7541678829749285,7.607740585774058
derived,HSE,HSE,xhe_fill_upper,0.2,723.8493723849372,6.759787227141514,7.619246861924686
derived,HSE,HSE,xhe_fill_upper,0.2,726.1506276150628,6.765406571308099,7.630753138075314
derived,HSE,HSE,xhe_fill_upper,0.2,728.4518828451883,6.771025915474684,7.642259414225942
derived,HSE,HSE,xhe_fill_upper,0.2,730.7531380753138,6.7766452596412705,7.653765690376569
derived,HSE,HSE,xhe_fill_upper,0.2,733.0543933054394,6.782264603807856,7.665271966527197
derived,HSE,HSE,xhe_fill_upper,0.2,735.3556485355648,6.787883947974441,7.676778242677824
derived,HSE,HSE,xhe_fill_upper,0.2,737.6569037656903,6.793503292141027,7.688284518828452
derived,HSE,HSE,xhe_fill_upper,0.2,739.9581589958159,6.7991226363076125,7.699790794979079
derived,HSE,HSE,xhe_fill_upper,0.2,742.2594142259413,6.804741980474198,7.711297071129707
derived,HSE,HSE,xhe_fill_upper,0.2,744.560669456067,6.810361324640784,7.722803347280335
derived,HSE,HSE,xhe_fill_upper,0.2,746.8619246861924,6.815980668807369,7.7343096234309625
derived,HSE,HSE,xhe_fill_upper,0.2,749.163179916318,6.8216000129739545,7.74581589958159
derived,HSE,HSE,xhe_fill_upper,0.2,751.4644351464435,6.825826529258819,7.7573221757322175
derived,HSE,HSE,xhe_fill_upper,0.2,753.765690376569,6.829257143896985,7.768828451882845
derived,HSE,HSE,xhe_fill_upper,0.2,756.0669456066946,6.832687758535151,7.780334728033473
derived,HSE,HSE,xhe_fill_upper,0.2,758.36820083682,6.836118373173317,7.7918410041841
derived,HSE,HSE,xhe_fill_upper,0.2,760.6694560669456,6.839548987811483,7.803347280334728
derived,HSE,HSE,xhe_fill_upper,0.2,762.9707112970711,6.84297960244965,7.814853556485356
derived,HSE,HSE,xhe_fill_upper,0.2,765.2719665271966,6.846410217087816,7.826359832635983
derived,HSE,HSE,xhe_fill_upper,0.2,767.5732217573222,6.849840831725982,7.837866108786611
derived,HSE,HSE,xhe_fill_upper,0.2,769.8744769874477,6.853271446364148,7.849372384937238
derived,HSE,HSE,xhe_fill_upper,0.2,772.1757322175732,6.856702061002314,7.860878661087866
derived,HSE,HSE,xhe_fill_upper,0.2,774.4769874476988,6.86013267564048,7.872384937238494
derived,HSE,HSE,xhe_fill_upper,0.2,776.7782426778242,6.863563290278646,7.883891213389121
derived,HSE,HSE,xhe_fill_upper,0.2,779.0794979079498,6.8669939049168125,7.895397489539749
derived,HSE,HSE,xhe_fill_upper,0.2,781.3807531380753,6.8704245195549785,7.906903765690377
derived,HSE,HSE,xhe_fill_upper,0.2,783.6820083682007,6.873855134193144,7.918410041841004
derived,HSE,HSE,xhe_fill_upper,0.2,785.9832635983264,6.87728574883131,7.929916317991632
derived,HSE,HSE,xhe_fill_upper,0.2,788.2845188284518,6.880716363469476,7.941422594142259
derived,HSE,HSE,xhe_fill_upper,0.2,790.5857740585774,6.884146978107642,7.952928870292887
derived,HSE,HSE,xhe_fill_upper,0.2,792.8870292887029,6.887577592745809,7.964435146443515
derived,HSE,HSE,xhe_fill_upper,0.2,795.1882845188284,6.891008207383975,7.975941422594142
derived,HSE,HSE,xhe_fill_upper,0.2,797.489539748954,6.894438822022141,7.98744769874477
derived,HSE,HSE,xhe_fill_upper,0.2,799.7907949790795,6.897869436660307,7.9989539748953975
derived,HSE,HSE,xhe_fill_upper,0.2,802.092050209205,6.903862034842407,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,804.3933054393306,6.9101108313789,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,806.694560669456,6.916359627915393,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,808.9958158995817,6.922608424451887,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,811.2970711297071,6.92885722098838,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,813.5983263598326,6.935106017524874,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,815.8995815899582,6.941354814061367,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,818.2008368200836,6.94760361059786,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,820.5020920502092,6.953852407134354,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,822.8033472803347,6.960101203670847,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,825.1046025104602,6.96635000020734,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,827.4058577405858,6.972598796743834,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,829.7071129707113,6.978847593280327,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,832.0083682008368,6.985096389816821,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,834.3096234309623,6.991345186353314,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,836.6108786610878,6.997593982889808,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,838.9121338912134,7.003842779426301,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,841.2133891213389,7.010091575962794,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,843.5146443514644,7.016340372499288,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,845.81589958159,7.022589169035781,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,848.1171548117154,7.028837965572275,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,850.4184100418411,7.0349579007180125,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,852.7196652719665,7.040497959605352,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,855.020920502092,7.046038018492691,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,857.3221757322176,7.0515780773800305,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,859.623430962343,7.057118136267369,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,861.9246861924686,7.062658195154708,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,864.2259414225941,7.068198254042048,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,866.5271966527196,7.073738312929387,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,868.8284518828452,7.079278371816726,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,871.1297071129707,7.084818430704066,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,873.4309623430962,7.090358489591405,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,875.7322175732218,7.095898548478744,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,878.0334728033472,7.101438607366083,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,880.3347280334729,7.106978666253423,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,882.6359832635983,7.112518725140761,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,884.9372384937238,7.118058784028101,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,887.2384937238494,7.12359884291544,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,889.5397489539748,7.129138901802779,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,891.8410041841004,7.134678960690119,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,894.1422594142259,7.140219019577458,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,896.4435146443515,7.145759078464797,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,898.744769874477,7.151299137352137,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,901.0460251046024,7.156839196239475,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,903.347280334728,7.162379255126814,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,905.6485355648535,7.167919314014154,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,907.949790794979,7.173459372901493,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,910.2510460251046,7.178999431788832,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,912.5523012552301,7.184539490676171,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,914.8535564853556,7.19007954956351,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,917.1548117154812,7.1956196084508495,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,919.4560669456066,7.201159667338189,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,921.7573221757323,7.206699726225528,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,924.0585774058577,7.2122397851128675,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,926.3598326359833,7.217779844000206,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,928.6610878661088,7.223319902887545,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,930.9623430962342,7.2288599617748845,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,933.2635983263598,7.234400020662224,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,935.5648535564853,7.239940079549563,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,937.8661087866109,7.2454801384369025,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,940.1673640167364,7.251020197324242,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,942.4686192468619,7.25656025621158,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,944.7698744769874,7.26210031509892,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,947.071129707113,7.267640373986259,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,949.3723849372384,7.273180432873598,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,951.673640167364,7.278720491760938,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,953.9748953974895,7.284260550648276,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,956.276150627615,7.289800609535615,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,958.5774058577406,7.295340668422955,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,960.878661087866,7.300880727310294,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,963.1799163179916,7.306420786197633,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,965.4811715481171,7.311960845084973,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,967.7824267782427,7.317500903972312,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,970.0836820083682,7.323040962859651,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,972.3849372384936,7.328581021746991,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,974.6861924686192,7.33412108063433,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,976.9874476987447,7.339661139521669,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,979.2887029288703,7.345201198409009,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,981.5899581589958,7.350741257296348,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,983.8912133891213,7.356281316183686,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,986.1924686192468,7.361821375071026,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,988.4937238493724,7.367361433958365,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,990.7949790794979,7.372901492845704,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,993.0962343096234,7.378441551733044,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,995.3974895397489,7.383981610620383,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,997.6987447698745,7.389521669507722,8.0
derived,HSE,HSE,xhe_fill_upper,0.2,1000.0,7.395061728395062,8.0
derived,HSE,HSE,xhe_line_left,0.2,450.0,6.127604166666666,
derived,HSE,HSE,xhe_line_left,0.2,452.30125523012555,6.1303608786610875,
derived,HSE,HSE,xhe_line_left,0.2,454.60251046025104,6.133117590655509,
derived,HSE,HSE,xhe_line_left,0.2,456.9037656903766,6.135874302649929,
derived,HSE,HSE,xhe_line_left,0.2,459.2050209205021,6.138631014644351,
derived,HSE,HSE,xhe_line_left,0.2,461.5062761506276,6.141387726638772,
derived,HSE,HSE,xhe_line_left,0.2,463.8075313807531,6.144144438633194,
derived,HSE,HSE,xhe_line_left,0.2,466.10878661087867,6.146901150627615,
derived,HSE,HSE,xhe_line_left,0.2,468.41004184100416,6.1496578626220355,
derived,HSE,HSE,xhe_line_left,0.2,470.7112970711297,6.152414574616457,
derived,HSE,HSE,xhe_line_left,0.2,473.01255230125525,6.155171286610878,
derived,HSE,HSE,xhe_line_left,0.2,475.31380753138075,6.1579279986053,
derived,HSE,HSE,xhe_line_left,0.2,477.6150627615063,6.160684710599721,
derived,HSE,HSE,xhe_line_left,0.2,479.9163179916318,6.163441422594142,
derived,HSE,HSE,xhe_line_left,0.2,482.21757322175733,6.166198134588563,
derived,HSE,HSE,xhe_line_left,0.2,484.5188284518828,6.168954846582984,
derived,HSE,HSE,xhe_line_left,0.2,486.8200836820084,6.171711558577406,
derived,HSE,HSE,xhe_line_left,0.2,489.12133891213387,6.174468270571827,
derived,HSE,HSE,xhe_line_left,0.2,491.4225941422594,6.177224982566248,
derived,HSE,HSE,xhe_line_left,0.2,493.72384937238496,6.179981694560669,
derived,HSE,HSE,xhe_line_left,0.2,496.02510460251045,6.1827384065550905,
derived,HSE,HSE,xhe_line_left,0.2,498.326359832636,6.185495118549512,
derived,HSE,HSE,xhe_line_left,0.2,500.6276150627615,6.188261286448111,
derived,HSE,HSE,xhe_line_left,0.2,502.92887029288704,6.191052670091187,
derived,HSE,HSE,xhe_line_left,0.2,505.23012552301253,6.193844053734263,
derived,HSE,HSE,xhe_line_left,0.2,507.5313807531381,6.196635437377339,
derived,HSE,HSE,xhe_line_left,0.2,509.8326359832636,6.199426821020415,
derived,HSE,HSE,xhe_line_left,0.2,512.1338912133891,6.202218204663491,
derived,HSE,HSE,xhe_line_left,0.2,514.4351464435147,6.205009588306567,
derived,HSE,HSE,xhe_line_left,0.2,516.7364016736401,6.207800971949642,
derived,HSE,HSE,xhe_line_left,0.2,519.0376569037657,6.210592355592718,
derived,HSE,HSE,xhe_line_left,0.2,521.3389121338912,6.213383739235794,
derived,HSE,HSE,xhe_line_left,0.2,523.6401673640167,6.2161751228788695,
derived,HSE,HSE,xhe_line_left,0.2,525.9414225941423,6.218966506521945,
derived,HSE,HSE,xhe_line_left,0.2,528.2426778242677,6.221757890165021,
derived,HSE,HSE,xhe_line_left,0.2,530.5439330543933,6.224549273808097,
derived,HSE,HSE,xhe_line_left,0.2,532.8451882845188,6.2273406574511725,
derived,HSE,HSE,xhe_line_left,0.2,535.1464435146444,6.230132041094248,
derived,HSE,HSE,xhe_line_left,0.2,537.4476987447699,6.232923424737324,
derived,HSE,HSE,xhe_line_left,0.2,539.7489539748954,6.2357148083804,
derived,HSE,HSE,xhe_line_left,0.2,542.0502092050209,6.2385061920234754,
derived,HSE,HSE,xhe_line_left,0.2,544.3514644351465,6.241297575666552,
derived,HSE,HSE,xhe_line_left,0.2,546.652719665272,6.244088959309628,
derived,HSE,HSE,xhe_line_left,0.2,548.9539748953974,6.246880342952704,
derived,HSE,HSE,xhe_line_left,0.2,551.255230125523,6.253390337268406,
derived,HSE,HSE,xhe_line_left,0.2,553.5564853556485,6.2629991738112984,
derived,HSE,HSE,xhe_line_left,0.2,555.8577405857741,6.27260801035419,
derived,HSE,HSE,xhe_line_left,0.2,558.1589958158995,6.282216846897082,
derived,HSE,HSE,xhe_line_left,0.2,560.4602510460251,6.291825683439974,
derived,HSE,HSE,xhe_line_left,0.2,562.7615062761506,6.301434519982867,
derived,HSE,HSE,xhe_line_left,0.2,565.0627615062762,6.311043356525759,
derived,HSE,HSE,xhe_line_left,0.2,567.3640167364017,6.320652193068652,
derived,HSE,HSE,xhe_line_left,0.2,569.6652719665271,6.330261029611543,
derived,HSE,HSE,xhe_line_left,0.2,571.9665271966527,6.3398698661544355,
derived,HSE,HSE,xhe_line_left,0.2,574.2677824267782,6.349478702697327,
derived,HSE,HSE,xhe_line_left,0.2,576.5690376569038,6.35908753924022,
derived,HSE,HSE,xhe_line_left,0.2,578.8702928870293,6.368696375783112,
derived,HSE,HSE,xhe_line_left,0.2,581.1715481171548,6.378305212326004,
derived,HSE,HSE,xhe_line_left,0.2,583.4728033472803,6.387914048868896,
derived,HSE,HSE,xhe_line_left,0.2,585.7740585774059,6.397522885411789,
derived,HSE,HSE,xhe_line_left,0.2,588.0753138075314,6.407131721954681,
derived,HSE,HSE,xhe_line_left,0.2,590.376569037657,6.4167405584975725,
derived,HSE,HSE,xhe_line_left,0.2,592.6778242677824,6.426349395040464,
derived,HSE,HSE,xhe_line_left,0.2,594.979079497908,6.435958231583357,
derived,HSE,HSE,xhe_line_left,0.2,597.2803347280335,6.445567068126249,
derived,HSE,HSE,xhe_line_left,0.2,599.5815899581589,6.455175904669141,
derived,HSE,HSE,xhe_line_left,0.2,601.8828451882845,6.461537231910394,
derived,HSE,HSE,xhe_line_left,0.2,604.18410041841,6.4671768904179485,
derived,HSE,HSE,xhe_line_left,0.2,606.4853556485356,6.472816548925503,
derived,HSE,HSE,xhe_line_left,0.2,608.7866108786611,6.478456207433058,
derived,HSE,HSE,xhe_line_left,0.2,611.0878661087866,6.4840958659406125,
derived,HSE,HSE,xhe_line_left,0.2,613.3891213389121,6.489735524448168,
derived,HSE,HSE,xhe_line_left,0.2,615.6903765690377,6.495375182955723,
derived,HSE,HSE,xhe_line_left,0.2,617.9916317991632,6.501014841463277,
derived,HSE,HSE,xhe_line_left,0.2,620.2928870292887,6.506654499970832,
derived,HSE,HSE,xhe_line_left,0.2,622.5941422594142,6.512294158478387,
derived,HSE,HSE,xhe_line_left,0.2,624.8953974895397,6.517933816985941,
derived,HSE,HSE,xhe_line_left,0.2,627.1966527196653,6.523573475493497,
derived,HSE,HSE,xhe_line_left,0.2,629.4979079497908,6.5292131340010515,
derived,HSE,HSE,xhe_line_left,0.2,631.7991631799164,6.534852792508606,
derived,HSE,HSE,xhe_line_left,0.2,634.1004184100418,6.540492451016161,
derived,HSE,HSE,xhe_line_left,0.2,636.4016736401674,6.5461321095237155,
derived,HSE,HSE,xhe_line_left,0.2,638.7029288702929,6.55177176803127,
derived,HSE,HSE,xhe_line_left,0.2,641.0041841004183,6.557411426538825,
derived,HSE,HSE,xhe_line_left,0.2,643.3054393305439,6.56305108504638,
derived,HSE,HSE,xhe_line_left,0.2,645.6066945606694,6.568690743553935,
derived,HSE,HSE,xhe_line_left,0.2,647.907949790795,6.57433040206149,
derived,HSE,HSE,xhe_line_left,0.2,650.2092050209205,6.5799682138107745,
derived,HSE,HSE,xhe_line_left,0.2,652.510460251046,6.58558755797736,
derived,HSE,HSE,xhe_line_left,0.2,654.8117154811715,6.591206902143946,
derived,HSE,HSE,xhe_line_left,0.2,657.1129707112971,6.596826246310531,
derived,HSE,HSE,xhe_line_left,0.2,659.4142259414226,6.602445590477117,
derived,HSE,HSE,xhe_line_left,0.2,661.7154811715482,6.608064934643703,
derived,HSE,HSE,xhe_line_left,0.2,664.0167364016736,6.613684278810288,
derived,HSE,HSE,xhe_line_left,0.2,666.3179916317991,6.619303622976874,
derived,HSE,HSE,xhe_line_left,0.2,668.6192468619247,6.624922967143459,
derived,HSE,HSE,xhe_line_left,0.2,670.9205020920501,6.630542311310045,
derived,HSE,HSE,xhe_line_left,0.2,673.2217573221758,6.636161655476631,
derived,HSE,HSE,xhe_line_left,0.2,675.5230125523012,6.641780999643216,
derived,HSE,HSE,xhe_line_left,0.2,677.8242677824268,6.647400343809802,
derived,HSE,HSE,xhe_line_left,0.2,680.1255230125523,6.653019687976387,
derived,HSE,HSE,xhe_line_left,0.2,682.4267782426778,6.658639032142973,
derived,HSE,HSE,xhe_line_left,0.2,684.7280334728033,6.664258376309559,
derived,HSE,HSE,xhe_line_left,0.2,687.0292887029289,6.669877720476144,
derived,HSE,HSE,xhe_line_left,0.2,689.3305439330544,6.67549706464273,
derived,HSE,HSE,xhe_line_left,0.2,691.63179916318,6.681116408809316,
derived,HSE,HSE,xhe_line_left,0.2,693.9330543933054,6.686735752975901,
derived,HSE,HSE,xhe_line_left,0.2,696.2343096234309,6.692355097142487,
derived,HSE,HSE,xhe_line_left,0.2,698.5355648535565,6.697974441309072,
derived,HSE,HSE,xhe_line_left,0.2,700.836820083682,6.703593785475658,
derived,HSE,HSE,xhe_line_left,0.2,703.1380753138076,6.709213129642244,
derived,HSE,HSE,xhe_line_left,0.2,705.439330543933,6.714832473808829,
derived,HSE,HSE,xhe_line_left,0.2,707.7405857740586,6.720451817975414,
derived,HSE,HSE,xhe_line_left,0.2,710.0418410041841,6.726071162142,
derived,HSE,HSE,xhe_line_left,0.2,712.3430962343095,6.731690506308586,
derived,HSE,HSE,xhe_line_left,0.2,714.6443514644352,6.737309850475172,
derived,HSE,HSE,xhe_line_left,0.2,716.9456066945606,6.742929194641757,
derived,HSE,HSE,xhe_line_left,0.2,719.2468619246862,6.748548538808342,
derived,HSE,HSE,xhe_line_left,0.2,721.5481171548117,6.7541678829749285,
derived,HSE,HSE,xhe_line_left,0.2,723.8493723849372,6.759787227141514,
derived,HSE,HSE,xhe_line_left,0.2,726.1506276150628,6.765406571308099,
derived,HSE,HSE,xhe_line_left,0.2,728.4518828451883,6.771025915474684,
derived,HSE,HSE,xhe_line_left,0.2,730.7531380753138,6.7766452596412705,
derived,HSE,HSE,xhe_line_left,0.2,733.0543933054394,6.782264603807856,
derived,HSE,HSE,xhe_line_left,0.2,735.3556485355648,6.787883947974441,
derived,HSE,HSE,xhe_line_left,0.2,737.6569037656903,6.793503292141027,
derived,HSE,HSE,xhe_line_left,0.2,739.9581589958159,6.7991226363076125,
derived,HSE,HSE,xhe_line_left,0.2,742.2594142259413,6.804741980474198,
derived,HSE,HSE,xhe_line_left,0.2,744.560669456067,6.810361324640784,
derived,HSE,HSE,xhe_line_left,0.2,746.8619246861924,6.815980668807369,
derived,HSE,HSE,xhe_line_left,0.2,749.163179916318,6.8216000129739545,
derived,HSE,HSE,xhe_line_left,0.2,751.4644351464435,6.825826529258819,
derived,HSE,HSE,xhe_line_left,0.2,753.765690376569,6.829257143896985,
derived,HSE,HSE,xhe_line_left,0.2,756.0669456066946,6.832687758535151,
derived,HSE,HSE,xhe_line_left,0.2,758.36820083682,6.836118373173317,
derived,HSE,HSE,xhe_line_left,0.2,760.6694560669456,6.839548987811483,
derived,HSE,HSE,xhe_line_left,0.2,762.9707112970711,6.84297960244965,
derived,HSE,HSE,xhe_line_left,0.2,765.2719665271966,6.846410217087816,
derived,HSE,HSE,xhe_line_left,0.2,767.5732217573222,6.849840831725982,
derived,HSE,HSE,xhe_line_left,0.2,769.8744769874477,6.853271446364148,
derived,HSE,HSE,xhe_line_left,0.2,772.1757322175732,6.856702061002314,
derived,HSE,HSE,xhe_line_left,0.2,774.4769874476988,6.86013267564048,
derived,HSE,HSE,xhe_line_left,0.2,776.7782426778242,6.863563290278646,
derived,HSE,HSE,xhe_line_left,0.2,779.0794979079498,6.8669939049168125,
derived,HSE,HSE,xhe_line_left,0.2,781.3807531380753,6.8704245195549785,
derived,HSE,HSE,xhe_line_left,0.2,783.6820083682007,6.873855134193144,
derived,HSE,HSE,xhe_line_left,0.2,785.9832635983264,6.87728574883131,
derived,HSE,HSE,xhe_line_left,0.2,788.2845188284518,6.880716363469476,
derived,HSE,HSE,xhe_line_left,0.2,790.5857740585774,6.884146978107642,
derived,HSE,HSE,xhe_line_left,0.2,792.8870292887029,6.887577592745809,
derived,HSE,HSE,xhe_line_left,0.2,795.1882845188284,6.891008207383975,
derived,HSE,HSE,xhe_line_left,0.2,797.489539748954,6.894438822022141,
derived,HSE,HSE,xhe_line_left,0.2,799.7907949790795,6.897869436660307,
derived,HSE,HSE,xhe_line_left,0.2,802.092050209205,6.903862034842407,
derived,HSE,HSE,xhe_line_left,0.2,804.3933054393306,6.9101108313789,
derived,HSE,HSE,xhe_line_left,0.2,806.694560669456,6.916359627915393,
derived,HSE,HSE,xhe_line_left,0.2,808.9958158995817,6.922608424451887,
derived,HSE,HSE,xhe_line_left,0.2,811.2970711297071,6.92885722098838,
derived,HSE,HSE,xhe_line_left,0.2,813.5983263598326,6.935106017524874,
derived,HSE,HSE,xhe_line_left,0.2,815.8995815899582,6.941354814061367,
derived,HSE,HSE,xhe_line_left,0.2,818.2008368200836,6.94760361059786,
derived,HSE,HSE,xhe_line_right,0.2,901.0460251046024,7.156839196239475,
derived,HSE,HSE,xhe_line_right,0.2,903.347280334728,7.162379255126814,
derived,HSE,HSE,xhe_line_right,0.2,905.6485355648535,7.167919314014154,
derived,HSE,HSE,xhe_line_right,0.2,907.949790794979,7.173459372901493,
derived,HSE,HSE,xhe_line_right,0.2,910.2510460251046,7.178999431788832,
derived,HSE,HSE,xhe_line_right,0.2,912.5523012552301,7.184539490676171,
derived,HSE,HSE,xhe_line_right,0.2,914.8535564853556,7.19007954956351,
derived,HSE,HSE,xhe_line_right,0.2,917.1548117154812,7.1956196084508495,
derived,HSE,HSE,xhe_line_right,0.2,919.4560669456066,7.201159667338189,
derived,HSE,HSE,xhe_line_right,0.2,921.7573221757323,7.206699726225528,
derived,HSE,HSE,xhe_line_right,0.2,924.0585774058577,7.2122397851128675,
derived,HSE,HSE,xhe_line_right,0.2,926.3598326359833,7.217779844000206,
derived,HSE,HSE,xhe_line_right,0.2,928.6610878661088,7.223319902887545,
derived,HSE,HSE,xhe_line_right,0.2,930.9623430962342,7.2288599617748845,
derived,HSE,HSE,xhe_line_right,0.2,933.2635983263598,7.234400020662224,
derived,HSE,HSE,xhe_line_right,0.2,935.5648535564853,7.239940079549563,
derived,HSE,HSE,xhe_line_right,0.2,937.8661087866109,7.2454801384369025,
derived,HSE,HSE,xhe_line_right,0.2,940.1673640167364,7.251020197324242,
derived,HSE,HSE,xhe_line_right,0.2,942.4686192468619,7.25656025621158,
derived,HSE,HSE,xhe_line_right,0.2,944.7698744769874,7.26210031509892,
derived,HSE,HSE,xhe_line_right,0.2,947.071129707113,7.267640373986259,
derived,HSE,HSE,xhe_line_right,0.2,949.3723849372384,7.273180432873598,
derived,HSE,HSE,xhe_line_right,0.2,951.673640167364,7.278720491760938,
derived,HSE,HSE,xhe_line_right,0.2,953.9748953974895,7.284260550648276,
